consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,feature_question.started,feature_question.stopped,slider_color.response,slider_color.rt,slider_shape.response,slider_shape.rt,slider_tail.response,slider_tail.rt,slider_ear.response,slider_ear.rt,button_continue_feature.numClicks,button_continue_feature.timesOn,button_continue_feature.timesOff,feature_question_feedback.started,feature_question_feedback.stopped,feature_question_feedback_button.numClicks,feature_question_feedback_button.timesOn,feature_question_feedback_button.timesOff,how_many_relevant.started,how_many_relevant.stopped,how_many_relevant_slider.response,how_many_relevant_slider.rt,button_continue_relevance.numClicks,button_continue_relevance.timesOn,button_continue_relevance.timesOff,how_many_feedback.started,how_many_feedback.stopped,how_many_feedback_button.numClicks,how_many_feedback_button.timesOn,how_many_feedback_button.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,tail,color,shape,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,shape_high,shape_low,color_high,color_low,tail_rel,color_rel,shape_rel,tail_high,tail_low,participant_id,food_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_discrete,prompt_continuous,question_text,direction_labels,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff
,127,2026-01-12_14h39.24.903,explain2,2025.1.1,MacIntel,135.1351351,6945dba34107eb1c196ff276,69653ec67aeed6b1043c5c09,69654dcc862e286c36441c70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.0356,499.398,1,[68.36570000000023],[68.36570000000023],Because it wanted to. I'm not really seeing much of a pattern. Maybe the way it looks doesn't matter.,499.398,499.8968,0,10,10,10,1,T,Y,S,T_Y_S.png,training,2,11,6,medium,shape,color,tail,C,S,Y,B,I2,H2,L1,T,N,127,6_food.png,"Resources/N_B_C.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png","medium,medium,medium,low,low,high,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,127,2026-01-12_14h39.24.903,explain2,2025.1.1,MacIntel,135.1351351,6945dba34107eb1c196ff276,69653ec67aeed6b1043c5c09,69654dcc862e286c36441c70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.8982,521.4743,1,[18.5857000000002],[18.5857000000002],Because it was hungry. ,521.4744,521.9719,0,11,11,11,1,N,B,C,N_B_C.png,training,2,12,5,medium,shape,color,tail,C,S,Y,B,I1,L2,H1,T,N,127,5_food.png,"Resources/N_B_C.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png","medium,medium,medium,low,low,high,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,127,2026-01-12_14h39.24.903,explain2,2025.1.1,MacIntel,135.1351351,6945dba34107eb1c196ff276,69653ec67aeed6b1043c5c09,69654dcc862e286c36441c70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.974,544.1312,1,[19.158299999999826],[19.158299999999826],Because it was really hungry and hadn't ate in awhile. ,544.1313,544.6298,0,12,12,12,1,T,Y,C,T_Y_C.png,training,2,13,9,high,shape,color,tail,C,S,Y,B,I2,H2,H1,T,N,127,9_food.png,"Resources/N_B_C.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png","medium,medium,medium,low,low,high,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,127,2026-01-12_14h39.24.903,explain2,2025.1.1,MacIntel,135.1351351,6945dba34107eb1c196ff276,69653ec67aeed6b1043c5c09,69654dcc862e286c36441c70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.6318,566.981,1,[19.349899999999366],[19.349899999999366],Because it wanted a spicy snack.,566.9811,567.4796,0,13,13,13,1,T,B,S,T_B_S.png,training,2,14,3,low,shape,color,tail,C,S,Y,B,I2,L2,L1,T,N,127,3_food.png,"Resources/N_B_C.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png","medium,medium,medium,low,low,high,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,127,2026-01-12_14h39.24.903,explain2,2025.1.1,MacIntel,135.1351351,6945dba34107eb1c196ff276,69653ec67aeed6b1043c5c09,69654dcc862e286c36441c70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.482,605.2058,1,[34.72490000000039],[34.72490000000039],"Because it's round, yellow and straight tail. Or because it was just hungry.",605.2059,605.7037,0,14,14,14,1,N,Y,C,N_Y_C.png,training,2,15,8,high,shape,color,tail,C,S,Y,B,I1,H2,H1,T,N,127,8_food.png,"Resources/N_B_C.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png","medium,medium,medium,low,low,high,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,127,2026-01-12_14h39.24.903,explain2,2025.1.1,MacIntel,135.1351351,6945dba34107eb1c196ff276,69653ec67aeed6b1043c5c09,69654dcc862e286c36441c70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.7054,634.247,1,[25.54849999999999],[25.54849999999999],"Because it's yellow, rectangle and a straight tail.",634.2472,634.7459,0,15,15,15,1,N,Y,S,N_Y_S.png,training,2,16,4,medium,shape,color,tail,C,S,Y,B,I1,H2,L1,T,N,127,4_food.png,"Resources/N_B_C.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png","medium,medium,medium,low,low,high,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,127,2026-01-12_14h39.24.903,explain2,2025.1.1,MacIntel,135.1351351,6945dba34107eb1c196ff276,69653ec67aeed6b1043c5c09,69654dcc862e286c36441c70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.7469,652.2721,1,[14.533200000000193],[14.533200000000193],"Because it's round, yellow and a curly tail.",652.2722,652.7718,0,16,16,16,1,T,Y,C,T_Y_C.png,training,3,17,7,high,shape,color,tail,C,S,Y,B,I2,H2,H1,T,N,127,7_food.png,"Resources/N_B_C.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png","medium,medium,medium,low,low,high,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,127,2026-01-12_14h39.24.903,explain2,2025.1.1,MacIntel,135.1351351,6945dba34107eb1c196ff276,69653ec67aeed6b1043c5c09,69654dcc862e286c36441c70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652.7743,678.63,1,[22.8592000000001],[22.8592000000001],"Because it has a curly tail, blue and a rectangle body.",678.6301,679.1286,0,17,17,17,1,T,B,S,T_B_S.png,training,3,18,3,low,shape,color,tail,C,S,Y,B,I2,L2,L1,T,N,127,3_food.png,"Resources/N_B_C.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png","medium,medium,medium,low,low,high,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,127,2026-01-12_14h39.24.903,explain2,2025.1.1,MacIntel,135.1351351,6945dba34107eb1c196ff276,69653ec67aeed6b1043c5c09,69654dcc862e286c36441c70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.1312,787.4127,1,[105.28340000000037],[105.28340000000037],"I wish I could go back and see the previous amounts, so I could see if there is a pattern in the combination of elements. Unfortunately I do not remember all the previous combos...",787.4128,787.9122,0,18,18,18,1,T,Y,S,T_Y_S.png,training,3,19,5,medium,shape,color,tail,C,S,Y,B,I2,H2,L1,T,N,127,5_food.png,"Resources/N_B_C.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png","medium,medium,medium,low,low,high,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,127,2026-01-12_14h39.24.903,explain2,2025.1.1,MacIntel,135.1351351,6945dba34107eb1c196ff276,69653ec67aeed6b1043c5c09,69654dcc862e286c36441c70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.9157,816.5474,1,[25.63420000000019],[25.63420000000019],"Because it is blue, curly, round. It wants 5.",816.5476,817.0446,0,19,19,19,1,T,B,C,T_B_C.png,training,3,20,5,medium,shape,color,tail,C,S,Y,B,I2,L2,H1,T,N,127,5_food.png,"Resources/N_B_C.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png","medium,medium,medium,low,low,high,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,127,2026-01-12_14h39.24.903,explain2,2025.1.1,MacIntel,135.1351351,6945dba34107eb1c196ff276,69653ec67aeed6b1043c5c09,69654dcc862e286c36441c70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817.0481,837.4956,1,[17.45080000000064],[17.45080000000064],"Because it is blue, round and straight. It wants two.",837.4957,837.9936,0,20,20,20,1,N,B,C,N_B_C.png,training,3,21,2,medium,shape,color,tail,C,S,Y,B,I1,L2,H1,T,N,127,2_food.png,"Resources/N_B_C.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png","medium,medium,medium,low,low,high,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,127,2026-01-12_14h39.24.903,explain2,2025.1.1,MacIntel,135.1351351,6945dba34107eb1c196ff276,69653ec67aeed6b1043c5c09,69654dcc862e286c36441c70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.9959,874.6785,1,[33.691499999999905],[33.691499999999905],Because it is blue. It wants two.,874.6786,875.1777,0,21,21,21,1,N,B,S,N_B_S.png,training,3,22,2,low,shape,color,tail,C,S,Y,B,I1,L2,L1,T,N,127,2_food.png,"Resources/N_B_C.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png","medium,medium,medium,low,low,high,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,127,2026-01-12_14h39.24.903,explain2,2025.1.1,MacIntel,135.1351351,6945dba34107eb1c196ff276,69653ec67aeed6b1043c5c09,69654dcc862e286c36441c70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.1817,903.4286,1,[25.249599999999532],[25.249599999999532],"Because it is yellow, round, straight. It wants 9.",903.4287,903.9275,0,22,22,22,1,N,Y,C,N_Y_C.png,training,3,23,9,high,shape,color,tail,C,S,Y,B,I1,H2,H1,T,N,127,9_food.png,"Resources/N_B_C.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png","medium,medium,medium,low,low,high,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,127,2026-01-12_14h39.24.903,explain2,2025.1.1,MacIntel,135.1351351,6945dba34107eb1c196ff276,69653ec67aeed6b1043c5c09,69654dcc862e286c36441c70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903.9288,960.3852,1,[53.465200000000095],[53.46529999999973],Because it is yellow. It wants 3.,960.3852,960.8869,0,23,23,23,1,N,Y,S,N_Y_S.png,training,3,24,3,medium,shape,color,tail,C,S,Y,B,I1,H2,L1,T,N,127,3_food.png,"Resources/N_B_C.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png","medium,medium,medium,low,low,high,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,127,2026-01-12_14h39.24.903,explain2,2025.1.1,MacIntel,135.1351351,6945dba34107eb1c196ff276,69653ec67aeed6b1043c5c09,69654dcc862e286c36441c70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960.8884,968.9783,1,[5.091299999999819],[5.091299999999819],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,127,2026-01-12_14h39.24.903,explain2,2025.1.1,MacIntel,135.1351351,6945dba34107eb1c196ff276,69653ec67aeed6b1043c5c09,69654dcc862e286c36441c70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,Y,S,N_Y_S.png,training,1,1,5,medium,shape,color,tail,C,S,Y,B,I1,H2,L1,T,N,127,5_food.png,"Resources/N_B_C.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/N_B_S.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png","medium,medium,medium,low,low,high,high,medium",,,,,,968.9902,1048.4124,"[8,8,3,4,2,9,9,5]",1,[1.7287999999998647],[1.7287999999998647],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,127,2026-01-12_14h39.24.903,explain2,2025.1.1,MacIntel,135.1351351,6945dba34107eb1c196ff276,69653ec67aeed6b1043c5c09,69654dcc862e286c36441c70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1048.4157,1082.0762,,,No,32.605,,,1,[1.0590999999997166],[1.0592000000001462],0,0,0,0,1,color,Did the COLOR change?,Now you will answer some questions about what you have learned. With respect to the COLOR of sperks,Did color matter to how much food sperks ate?,"Blue, Yellow",,,,,,,,,,,,,,,
,127,2026-01-12_14h39.24.903,explain2,2025.1.1,MacIntel,135.1351351,6945dba34107eb1c196ff276,69653ec67aeed6b1043c5c09,69654dcc862e286c36441c70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1082.0786,1094.2343,4,11.3792,Yes,2.5602,1,5.862,1,[0.783300000000736],[0.783300000000736],0,1,1,2,1,shape,Did the SHAPE change?,Now you will answer some questions about what you have learned. With respect to the BODY of sperks,Did body shape matter to how much food sperks ate?,"Square, Circular", Circular,,,,,,,,,,,,,,
,127,2026-01-12_14h39.24.903,explain2,2025.1.1,MacIntel,135.1351351,6945dba34107eb1c196ff276,69653ec67aeed6b1043c5c09,69654dcc862e286c36441c70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1094.2372,1098.1763,,,No,2.5848,,,1,[1.3586000000007061],[1.3586000000007061],0,2,2,1,1,tail,Did the TAIL change?,Now you will answer some questions about what you have learned. With respect to the TAIL of sperks,Did tail shape matter to how much food sperks ate?,"Curly, Straight",,,,,,,,,,,,,,,
,127,2026-01-12_14h39.24.903,explain2,2025.1.1,MacIntel,135.1351351,6945dba34107eb1c196ff276,69653ec67aeed6b1043c5c09,69654dcc862e286c36441c70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1098.1767,1105.6265,0,[],[],0,[],[],1,[5.450500000000147],[5.450500000000147],0,[],[]
