consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,feature_question.started,feature_question.stopped,slider_color.response,slider_color.rt,slider_shape.response,slider_shape.rt,slider_tail.response,slider_tail.rt,slider_ear.response,slider_ear.rt,button_continue_feature.numClicks,button_continue_feature.timesOn,button_continue_feature.timesOff,feature_question_feedback.started,feature_question_feedback.stopped,feature_question_feedback_button.numClicks,feature_question_feedback_button.timesOn,feature_question_feedback_button.timesOff,how_many_relevant.started,how_many_relevant.stopped,how_many_relevant_slider.response,how_many_relevant_slider.rt,button_continue_relevance.numClicks,button_continue_relevance.timesOn,button_continue_relevance.timesOff,how_many_feedback.started,how_many_feedback.stopped,how_many_feedback_button.numClicks,how_many_feedback_button.timesOn,how_many_feedback_button.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,wing,color,tail,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,wing_high,wing_low,color_high,color_low,wing_rel,color_rel,tail_rel,tail_high,tail_low,participant_id,food_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_discrete,prompt_continuous,question_text,direction_labels,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,151,2026-02-07_10h27.51.232,explain2,2025.1.1,Win32,60.24096386,65f2b68657e213cc7cb1ca54,6984dbf77eae7ba9a4708224,698767d07ff6a908248d745b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.5595,370.2853,1,[3.7309999999999945],[3.7309999999999945],"busy day, ate 7",370.2855,370.7832,0,18,18,18,1,N,Y,S,N_Y_S.png,training,3,19,7,high,wing,color,tail,N,T,Y,B,H1,H2,I1,S,C,151,7_food.png,"Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png","high,low,medium,low,high,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,151,2026-02-07_10h27.51.232,explain2,2025.1.1,Win32,60.24096386,65f2b68657e213cc7cb1ca54,6984dbf77eae7ba9a4708224,698767d07ff6a908248d745b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.786,378.8123,1,[5.0296999998092815],[5.0296999998092815],"sick day, only ate 2",378.8126,379.3108,0,19,19,19,1,T,B,S,T_B_S.png,training,3,20,2,low,wing,color,tail,N,T,Y,B,L1,L2,I1,S,C,151,2_food.png,"Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png","high,low,medium,low,high,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,151,2026-02-07_10h27.51.232,explain2,2025.1.1,Win32,60.24096386,65f2b68657e213cc7cb1ca54,6984dbf77eae7ba9a4708224,698767d07ff6a908248d745b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.3151,388.4721,1,[6.16169999980923],[6.16169999980923],"slow day, only ate 3",388.4724,388.9702,0,20,20,20,1,T,Y,S,T_Y_S.png,training,3,21,3,medium,wing,color,tail,N,T,Y,B,L1,H2,I1,S,C,151,3_food.png,"Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png","high,low,medium,low,high,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,151,2026-02-07_10h27.51.232,explain2,2025.1.1,Win32,60.24096386,65f2b68657e213cc7cb1ca54,6984dbf77eae7ba9a4708224,698767d07ff6a908248d745b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.9733,397.099,1,[5.129300000190767],[5.129300000190767],"sick day, ate 2",397.0991,397.5974,0,21,21,21,1,T,B,C,T_B_C.png,training,3,22,2,low,wing,color,tail,N,T,Y,B,L1,L2,I2,S,C,151,2_food.png,"Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png","high,low,medium,low,high,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,151,2026-02-07_10h27.51.232,explain2,2025.1.1,Win32,60.24096386,65f2b68657e213cc7cb1ca54,6984dbf77eae7ba9a4708224,698767d07ff6a908248d745b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.5996,404.344,1,[3.747199999809311],[3.747199999809311],"busy day, ate 7",404.3442,404.8429,0,22,22,22,1,T,Y,C,T_Y_C.png,training,3,23,7,medium,wing,color,tail,N,T,Y,B,L1,H2,I2,S,C,151,7_food.png,"Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png","high,low,medium,low,high,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,151,2026-02-07_10h27.51.232,explain2,2025.1.1,Win32,60.24096386,65f2b68657e213cc7cb1ca54,6984dbf77eae7ba9a4708224,698767d07ff6a908248d745b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.8471,414.1052,1,[6.2623999996185375],[6.2623999996185375],"super busy day, ate 8",414.1055,414.6027,0,23,23,23,1,N,Y,C,N_Y_C.png,training,3,24,8,high,wing,color,tail,N,T,Y,B,H1,H2,I2,S,C,151,8_food.png,"Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png","high,low,medium,low,high,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,151,2026-02-07_10h27.51.232,explain2,2025.1.1,Win32,60.24096386,65f2b68657e213cc7cb1ca54,6984dbf77eae7ba9a4708224,698767d07ff6a908248d745b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.6042,418.9168,1,[1.315799999237072],[1.315799999237072],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,151,2026-02-07_10h27.51.232,explain2,2025.1.1,Win32,60.24096386,65f2b68657e213cc7cb1ca54,6984dbf77eae7ba9a4708224,698767d07ff6a908248d745b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T,Y,S,T_Y_S.png,training,1,1,7,medium,wing,color,tail,N,T,Y,B,L1,H2,I1,S,C,151,7_food.png,"Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png","high,low,medium,low,high,medium,medium,medium",,,,,,418.9697,435.4044,"[5,5,5,5,5,5,5,5]",1,[1.0656999998092829],[1.0656999998092829],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,151,2026-02-07_10h27.51.232,explain2,2025.1.1,Win32,60.24096386,65f2b68657e213cc7cb1ca54,6984dbf77eae7ba9a4708224,698767d07ff6a908248d745b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.4083,439.9852,,,No,3.532,,,1,[1.048800000190738],[1.048800000190738],0,0,0,0,1,color,Did the COLOR change?,Now you will answer some questions about what you have learned. With respect to the COLOR of sperks,Did color matter to how much food sperks ate?,"Blue, Yellow",,,,,,,,,,,,,,,,,,,,,
,151,2026-02-07_10h27.51.232,explain2,2025.1.1,Win32,60.24096386,65f2b68657e213cc7cb1ca54,6984dbf77eae7ba9a4708224,698767d07ff6a908248d745b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.9904,442.4662,,,No,1.6435,,,1,[0.8495999994278236],[0.8495999994278236],0,1,1,1,1,tail,Did the TAIL change?,Now you will answer some questions about what you have learned. With respect to the TAIL of sperks,Did tail shape matter to how much food sperks ate?,"Curly, Straight",,,,,,,,,,,,,,,,,,,,,
,151,2026-02-07_10h27.51.232,explain2,2025.1.1,Win32,60.24096386,65f2b68657e213cc7cb1ca54,6984dbf77eae7ba9a4708224,698767d07ff6a908248d745b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.4721,444.632,,,No,1.489599999,,,1,[0.6828999996185416],[0.6828999996185416],0,2,2,2,1,wing,Did the SHAPE change?,Now you will answer some questions about what you have learned. With respect to the WINGS or PAWS of sperks,Did wings or paws matter to how much food sperks ate?,"Wings, Paws",,,,,,,,,,,,,,,,,,,,,
,151,2026-02-07_10h27.51.232,explain2,2025.1.1,Win32,60.24096386,65f2b68657e213cc7cb1ca54,6984dbf77eae7ba9a4708224,698767d07ff6a908248d745b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.6333,451.0104,0,[],[],0,[],[],1,[4.379900000572206],[4.379900000572206],0,[],[],,,,,,,
,151,2026-02-07_10h27.51.232,explain2,2025.1.1,Win32,60.24096386,65f2b68657e213cc7cb1ca54,6984dbf77eae7ba9a4708224,698767d07ff6a908248d745b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.0107,471.4476,fun studygood luck in your research!,1,[19.436699999809207],[19.436699999809207],
,151,2026-02-07_10h27.51.232,explain2,2025.1.1,Win32,60.24096386,65f2b68657e213cc7cb1ca54,6984dbf77eae7ba9a4708224,698767d07ff6a908248d745b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,complete
