consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,feature_question.started,feature_question.stopped,slider_color.response,slider_color.rt,slider_shape.response,slider_shape.rt,slider_tail.response,slider_tail.rt,slider_ear.response,slider_ear.rt,button_continue_feature.numClicks,button_continue_feature.timesOn,button_continue_feature.timesOff,feature_question_feedback.started,feature_question_feedback.stopped,feature_question_feedback_button.numClicks,feature_question_feedback_button.timesOn,feature_question_feedback_button.timesOff,how_many_relevant.started,how_many_relevant.stopped,how_many_relevant_slider.response,how_many_relevant_slider.rt,button_continue_relevance.numClicks,button_continue_relevance.timesOn,button_continue_relevance.timesOff,how_many_feedback.started,how_many_feedback.stopped,how_many_feedback_button.numClicks,how_many_feedback_button.timesOn,how_many_feedback_button.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,wing,color,tail,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,wing_high,wing_low,color_high,color_low,wing_rel,color_rel,tail_rel,tail_high,tail_low,participant_id,food_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_discrete,prompt_continuous,question_text,direction_labels,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,131,2026-02-07_11h09.10.728,explain2,2025.1.1,Win32,60.60606061,58a1fe40ea3d11000170d9b9,6984dbf77eae7ba9a4708224,6987610fbf7b8e6fb112cbac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644.4203,648.5048,1,[1.0850000000000364],[1.0850000000000364],It has wings,648.5048,649.0021,0,18,18,18,1,T,B,S,T_B_S.png,training,3,19,4,low,wing,color,tail,N,T,Y,B,L1,L2,I1,C,S,131,4_food.png,"Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/N_B_S.png","high,medium,low,medium,medium,high,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,131,2026-02-07_11h09.10.728,explain2,2025.1.1,Win32,60.60606061,58a1fe40ea3d11000170d9b9,6984dbf77eae7ba9a4708224,6987610fbf7b8e6fb112cbac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.0038,654.2374,1,[2.2493999999761627],[2.2493999999761627],It has a curly tail and no wings,654.2375,654.7344,0,19,19,19,1,N,B,C,N_B_C.png,training,3,20,7,medium,wing,color,tail,N,T,Y,B,H1,L2,I2,C,S,131,7_food.png,"Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/N_B_S.png","high,medium,low,medium,medium,high,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,131,2026-02-07_11h09.10.728,explain2,2025.1.1,Win32,60.60606061,58a1fe40ea3d11000170d9b9,6984dbf77eae7ba9a4708224,6987610fbf7b8e6fb112cbac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.7357,661.7864,1,[4.051700000047731],[4.051700000047731],It has a straight tail and no wings,661.7865,662.2854,0,20,20,20,1,N,B,S,N_B_S.png,training,3,21,4,medium,wing,color,tail,N,T,Y,B,H1,L2,I1,C,S,131,4_food.png,"Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/N_B_S.png","high,medium,low,medium,medium,high,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,131,2026-02-07_11h09.10.728,explain2,2025.1.1,Win32,60.60606061,58a1fe40ea3d11000170d9b9,6984dbf77eae7ba9a4708224,6987610fbf7b8e6fb112cbac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.2869,667.8852,1,[2.5998999999761736],[2.5998999999761736],It has a curly tail and wings,667.8852,668.3851,0,21,21,21,1,T,Y,C,T_Y_C.png,training,3,22,6,medium,wing,color,tail,N,T,Y,B,L1,H2,I2,C,S,131,6_food.png,"Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/N_B_S.png","high,medium,low,medium,medium,high,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,131,2026-02-07_11h09.10.728,explain2,2025.1.1,Win32,60.60606061,58a1fe40ea3d11000170d9b9,6984dbf77eae7ba9a4708224,6987610fbf7b8e6fb112cbac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.3867,675.8351,1,[4.449800000071605],[4.449800000071605],It is blue and has a curly tail with wings,675.8351,676.3331,0,22,22,22,1,T,B,C,T_B_C.png,training,3,23,3,low,wing,color,tail,N,T,Y,B,L1,L2,I2,C,S,131,3_food.png,"Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/N_B_S.png","high,medium,low,medium,medium,high,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,131,2026-02-07_11h09.10.728,explain2,2025.1.1,Win32,60.60606061,58a1fe40ea3d11000170d9b9,6984dbf77eae7ba9a4708224,6987610fbf7b8e6fb112cbac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.3353,681.2536,1,[1.9193999999762354],[1.9193999999762354],It has a curly tail and no wings,681.2537,681.7509,0,23,23,23,1,N,Y,C,N_Y_C.png,training,3,24,9,high,wing,color,tail,N,T,Y,B,H1,H2,I2,C,S,131,9_food.png,"Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/N_B_S.png","high,medium,low,medium,medium,high,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,131,2026-02-07_11h09.10.728,explain2,2025.1.1,Win32,60.60606061,58a1fe40ea3d11000170d9b9,6984dbf77eae7ba9a4708224,6987610fbf7b8e6fb112cbac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.7516,690.1179,1,[5.367100000023811],[5.367100000023811],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,131,2026-02-07_11h09.10.728,explain2,2025.1.1,Win32,60.60606061,58a1fe40ea3d11000170d9b9,6984dbf77eae7ba9a4708224,6987610fbf7b8e6fb112cbac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T,B,S,T_B_S.png,training,1,1,1,low,wing,color,tail,N,T,Y,B,L1,L2,I1,C,S,131,1_food.png,"Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/N_B_S.png","high,medium,low,medium,medium,high,low,medium",,,,,,690.1412,711.4842,"[9,7,5,5,5,4,2,4]",1,[0.750699999928429],[0.750699999928429],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,131,2026-02-07_11h09.10.728,explain2,2025.1.1,Win32,60.60606061,58a1fe40ea3d11000170d9b9,6984dbf77eae7ba9a4708224,6987610fbf7b8e6fb112cbac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.4865,718.351,,,No,6.1121,,,1,[0.7668999999760899],[0.7668999999760899],0,0,0,0,1,color,Did the COLOR change?,Now you will answer some questions about what you have learned. With respect to the COLOR of sperks,Did color matter to how much food sperks ate?,"Blue, Yellow",,,,,,,,,,,,,,,,,,,,,,
,131,2026-02-07_11h09.10.728,explain2,2025.1.1,Win32,60.60606061,58a1fe40ea3d11000170d9b9,6984dbf77eae7ba9a4708224,6987610fbf7b8e6fb112cbac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.3539,726.8835,7,8.062,Yes,1.0932,0,5.2129,1,[0.48450000000002547],[0.4846000000238746],0,1,1,1,1,tail,Did the TAIL change?,Now you will answer some questions about what you have learned. With respect to the TAIL of sperks,Did tail shape matter to how much food sperks ate?,"Curly, Straight",Curly,,,,,,,,,,,,,,,,,,,,,
,131,2026-02-07_11h09.10.728,explain2,2025.1.1,Win32,60.60606061,58a1fe40ea3d11000170d9b9,6984dbf77eae7ba9a4708224,6987610fbf7b8e6fb112cbac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726.8856,734.5667,4,7.2638,Yes,1.7302,1,4.8309,1,[0.4352000000476437],[0.4352000000476437],0,2,2,2,1,wing,Did the SHAPE change?,Now you will answer some questions about what you have learned. With respect to the WINGS or PAWS of sperks,Did wings or paws matter to how much food sperks ate?,"Wings, Paws", Paws,,,,,,,,,,,,,,,,,,,,,
,131,2026-02-07_11h09.10.728,explain2,2025.1.1,Win32,60.60606061,58a1fe40ea3d11000170d9b9,6984dbf77eae7ba9a4708224,6987610fbf7b8e6fb112cbac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734.5673,741.7329,0,[],[],0,[],[],1,[5.16700000000003],[5.16700000000003],0,[],[],,,,,,,
,131,2026-02-07_11h09.10.728,explain2,2025.1.1,Win32,60.60606061,58a1fe40ea3d11000170d9b9,6984dbf77eae7ba9a4708224,6987610fbf7b8e6fb112cbac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.7331,747.1481,,1,[4.417600000023867],[4.417600000023867],
,131,2026-02-07_11h09.10.728,explain2,2025.1.1,Win32,60.60606061,58a1fe40ea3d11000170d9b9,6984dbf77eae7ba9a4708224,6987610fbf7b8e6fb112cbac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,complete
