consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,feature_question.started,feature_question.stopped,slider_color.response,slider_color.rt,slider_shape.response,slider_shape.rt,slider_tail.response,slider_tail.rt,slider_ear.response,slider_ear.rt,button_continue_feature.numClicks,button_continue_feature.timesOn,button_continue_feature.timesOff,feature_question_feedback.started,feature_question_feedback.stopped,feature_question_feedback_button.numClicks,feature_question_feedback_button.timesOn,feature_question_feedback_button.timesOff,how_many_relevant.started,how_many_relevant.stopped,how_many_relevant_slider.response,how_many_relevant_slider.rt,button_continue_relevance.numClicks,button_continue_relevance.timesOn,button_continue_relevance.timesOff,how_many_feedback.started,how_many_feedback.stopped,how_many_feedback_button.numClicks,how_many_feedback_button.timesOn,how_many_feedback_button.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,wing,color,tail,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,wing_high,wing_low,tail_high,tail_low,wing_rel,color_rel,tail_rel,color_high,color_low,participant_id,food_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_discrete,prompt_continuous,question_text,direction_labels,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,133,2026-02-07_10h58.58.789,explain2,2025.1.1,MacIntel,60.60606061,5e0e14d3ecb3ea56d7be5995,6984dbf77eae7ba9a4708224,698761147dc9fb9dd139c14e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0286,93.6942,1,[15.674399999976174],[15.674399999976174],Because it is blue with wings.,93.6945,94.1935,0,0,0,0,1,T,B,S,T_B_S.png,training,1,1,4,medium,wing,tail,color,T,N,C,S,H1,I2,L2,B,Y,133,4_food.png,"Resources/T_Y_C.png,Resources/N_B_S.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_B_C.png","high,low,medium,medium,medium,medium,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,133,2026-02-07_10h58.58.789,explain2,2025.1.1,MacIntel,60.60606061,5e0e14d3ecb3ea56d7be5995,6984dbf77eae7ba9a4708224,698761147dc9fb9dd139c14e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.1959,111.5347,1,[14.355699999988076],[14.355699999988076],Because it is yellow with a curly tail.,111.5348,112.0343,0,1,1,1,1,T,Y,C,T_Y_C.png,training,1,2,7,high,wing,tail,color,T,N,C,S,H1,I1,H2,B,Y,133,7_food.png,"Resources/T_Y_C.png,Resources/N_B_S.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_B_C.png","high,low,medium,medium,medium,medium,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,133,2026-02-07_10h58.58.789,explain2,2025.1.1,MacIntel,60.60606061,5e0e14d3ecb3ea56d7be5995,6984dbf77eae7ba9a4708224,698761147dc9fb9dd139c14e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.0364,127.7765,1,[12.756899999976156],[12.756899999976156],Because it has front paws.,127.7766,128.2755,0,2,2,2,1,N,Y,S,N_Y_S.png,training,1,3,2,low,wing,tail,color,T,N,C,S,L1,I1,L2,B,Y,133,2_food.png,"Resources/T_Y_C.png,Resources/N_B_S.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_B_C.png","high,low,medium,medium,medium,medium,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,133,2026-02-07_10h58.58.789,explain2,2025.1.1,MacIntel,60.60606061,5e0e14d3ecb3ea56d7be5995,6984dbf77eae7ba9a4708224,698761147dc9fb9dd139c14e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.2781,136.2306,1,[4.968899999976173],[4.968899999976173],Because it has wings,136.2308,136.7302,0,3,3,3,1,T,Y,S,T_Y_S.png,training,1,4,6,medium,wing,tail,color,T,N,C,S,H1,I1,L2,B,Y,133,6_food.png,"Resources/T_Y_C.png,Resources/N_B_S.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_B_C.png","high,low,medium,medium,medium,medium,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,133,2026-02-07_10h58.58.789,explain2,2025.1.1,MacIntel,60.60606061,5e0e14d3ecb3ea56d7be5995,6984dbf77eae7ba9a4708224,698761147dc9fb9dd139c14e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.7317,147.4693,1,[7.753700000047701],[7.753700000047701],Because it has front paws and a curly tail.,147.4694,147.9701,0,4,4,4,1,N,Y,C,N_Y_C.png,training,1,5,4,medium,wing,tail,color,T,N,C,S,L1,I1,H2,B,Y,133,4_food.png,"Resources/T_Y_C.png,Resources/N_B_S.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_B_C.png","high,low,medium,medium,medium,medium,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,133,2026-02-07_10h58.58.789,explain2,2025.1.1,MacIntel,60.60606061,5e0e14d3ecb3ea56d7be5995,6984dbf77eae7ba9a4708224,698761147dc9fb9dd139c14e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.9729,158.0913,1,[7.120100000023825],[7.120100000023825],Because it has front paws and a curly tail.,158.0914,158.5906,0,5,5,5,1,N,B,C,N_B_C.png,training,1,6,5,medium,wing,tail,color,T,N,C,S,L1,I2,H2,B,Y,133,5_food.png,"Resources/T_Y_C.png,Resources/N_B_S.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_B_C.png","high,low,medium,medium,medium,medium,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,133,2026-02-07_10h58.58.789,explain2,2025.1.1,MacIntel,60.60606061,5e0e14d3ecb3ea56d7be5995,6984dbf77eae7ba9a4708224,698761147dc9fb9dd139c14e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.5924,172.2148,1,[10.638100000023854],[10.638100000023854],Because it has front paws and a straight tail.,172.2148,172.7143,0,6,6,6,1,N,B,S,N_B_S.png,training,1,7,3,low,wing,tail,color,T,N,C,S,L1,I2,L2,B,Y,133,3_food.png,"Resources/T_Y_C.png,Resources/N_B_S.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_B_C.png","high,low,medium,medium,medium,medium,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,133,2026-02-07_10h58.58.789,explain2,2025.1.1,MacIntel,60.60606061,5e0e14d3ecb3ea56d7be5995,6984dbf77eae7ba9a4708224,698761147dc9fb9dd139c14e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.716,180.6355,1,[4.935800000011909],[4.935800000011909],Because it has wings.,180.6356,181.1336,0,7,7,7,1,T,B,C,T_B_C.png,training,1,8,6,high,wing,tail,color,T,N,C,S,H1,I2,H2,B,Y,133,6_food.png,"Resources/T_Y_C.png,Resources/N_B_S.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_B_C.png","high,low,medium,medium,medium,medium,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,133,2026-02-07_10h58.58.789,explain2,2025.1.1,MacIntel,60.60606061,5e0e14d3ecb3ea56d7be5995,6984dbf77eae7ba9a4708224,698761147dc9fb9dd139c14e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.135,194.7584,1,[10.63920000004768],[10.63920000004768],Because it has front paws and a straight tail.,194.7586,195.2581,0,8,8,8,1,N,Y,S,N_Y_S.png,training,2,9,3,low,wing,tail,color,T,N,C,S,L1,I1,L2,B,Y,133,3_food.png,"Resources/T_Y_C.png,Resources/N_B_S.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_B_C.png","high,low,medium,medium,medium,medium,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,133,2026-02-07_10h58.58.789,explain2,2025.1.1,MacIntel,60.60606061,5e0e14d3ecb3ea56d7be5995,6984dbf77eae7ba9a4708224,698761147dc9fb9dd139c14e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.2601,201.9452,1,[3.7022999999523165],[3.7022999999523165],Because it has wings. ,201.9453,202.445,0,9,9,9,1,T,B,S,T_B_S.png,training,2,10,6,medium,wing,tail,color,T,N,C,S,H1,I2,L2,B,Y,133,6_food.png,"Resources/T_Y_C.png,Resources/N_B_S.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_B_C.png","high,low,medium,medium,medium,medium,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,133,2026-02-07_10h58.58.789,explain2,2025.1.1,MacIntel,60.60606061,5e0e14d3ecb3ea56d7be5995,6984dbf77eae7ba9a4708224,698761147dc9fb9dd139c14e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.4472,212.133,1,[6.703399999976142],[6.703399999976142],Because it has wings and a curly tail.,212.133,212.6323,0,10,10,10,1,T,Y,C,T_Y_C.png,training,2,11,5,high,wing,tail,color,T,N,C,S,H1,I1,H2,B,Y,133,5_food.png,"Resources/T_Y_C.png,Resources/N_B_S.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_B_C.png","high,low,medium,medium,medium,medium,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,133,2026-02-07_10h58.58.789,explain2,2025.1.1,MacIntel,60.60606061,5e0e14d3ecb3ea56d7be5995,6984dbf77eae7ba9a4708224,698761147dc9fb9dd139c14e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.6346,222.671,1,[7.05269999998805],[7.05269999998805],Because it has wings and a curly tail. ,222.671,223.1712,0,11,11,11,1,T,B,C,T_B_C.png,training,2,12,6,high,wing,tail,color,T,N,C,S,H1,I2,H2,B,Y,133,6_food.png,"Resources/T_Y_C.png,Resources/N_B_S.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_B_C.png","high,low,medium,medium,medium,medium,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,133,2026-02-07_10h58.58.789,explain2,2025.1.1,MacIntel,60.60606061,5e0e14d3ecb3ea56d7be5995,6984dbf77eae7ba9a4708224,698761147dc9fb9dd139c14e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.1728,234.6441,1,[8.48790000003578],[8.48790000003578],Because it's blue with a curly tail. ,234.6442,235.1431,0,12,12,12,1,N,B,C,N_B_C.png,training,2,13,6,medium,wing,tail,color,T,N,C,S,L1,I2,H2,B,Y,133,6_food.png,"Resources/T_Y_C.png,Resources/N_B_S.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_B_C.png","high,low,medium,medium,medium,medium,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,133,2026-02-07_10h58.58.789,explain2,2025.1.1,MacIntel,60.60606061,5e0e14d3ecb3ea56d7be5995,6984dbf77eae7ba9a4708224,698761147dc9fb9dd139c14e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.1455,244.9995,1,[6.869800000011878],[6.869800000011878],Because it has front paws and a curly tail. ,244.9996,245.4977,0,13,13,13,1,N,Y,C,N_Y_C.png,training,2,14,3,medium,wing,tail,color,T,N,C,S,L1,I1,H2,B,Y,133,3_food.png,"Resources/T_Y_C.png,Resources/N_B_S.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_B_C.png","high,low,medium,medium,medium,medium,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,133,2026-02-07_10h58.58.789,explain2,2025.1.1,MacIntel,60.60606061,5e0e14d3ecb3ea56d7be5995,6984dbf77eae7ba9a4708224,698761147dc9fb9dd139c14e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.4995,257.3707,1,[8.887],[8.887],Because it has wings,257.3707,257.8706,0,14,14,14,1,T,Y,S,T_Y_S.png,training,2,15,7,medium,wing,tail,color,T,N,C,S,H1,I1,L2,B,Y,133,7_food.png,"Resources/T_Y_C.png,Resources/N_B_S.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_B_C.png","high,low,medium,medium,medium,medium,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,133,2026-02-07_10h58.58.789,explain2,2025.1.1,MacIntel,60.60606061,5e0e14d3ecb3ea56d7be5995,6984dbf77eae7ba9a4708224,698761147dc9fb9dd139c14e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.8724,272.3777,1,[11.521100000023864],[11.521100000023864],Because it has front paws and a straight tail.,272.3777,272.8778,0,15,15,15,1,N,B,S,N_B_S.png,training,2,16,1,low,wing,tail,color,T,N,C,S,L1,I2,L2,B,Y,133,1_food.png,"Resources/T_Y_C.png,Resources/N_B_S.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_B_C.png","high,low,medium,medium,medium,medium,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,133,2026-02-07_10h58.58.789,explain2,2025.1.1,MacIntel,60.60606061,5e0e14d3ecb3ea56d7be5995,6984dbf77eae7ba9a4708224,698761147dc9fb9dd139c14e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.8799,283.0665,1,[7.203800000011938],[7.203800000011938],Because it has wings and a straight tail. ,283.0665,283.5667,0,16,16,16,1,T,B,S,T_B_S.png,training,3,17,6,medium,wing,tail,color,T,N,C,S,H1,I2,L2,B,Y,133,6_food.png,"Resources/T_Y_C.png,Resources/N_B_S.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_B_C.png","high,low,medium,medium,medium,medium,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,133,2026-02-07_10h58.58.789,explain2,2025.1.1,MacIntel,60.60606061,5e0e14d3ecb3ea56d7be5995,6984dbf77eae7ba9a4708224,698761147dc9fb9dd139c14e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.5685,292.6204,1,[6.069400000035785],[6.069400000035785],Because it has wings and a curly tail. ,292.6206,293.1206,0,17,17,17,1,T,Y,C,T_Y_C.png,training,3,18,8,high,wing,tail,color,T,N,C,S,H1,I1,H2,B,Y,133,8_food.png,"Resources/T_Y_C.png,Resources/N_B_S.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_B_C.png","high,low,medium,medium,medium,medium,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
