consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,feature_question.started,feature_question.stopped,slider_color.response,slider_color.rt,slider_shape.response,slider_shape.rt,slider_tail.response,slider_tail.rt,slider_ear.response,slider_ear.rt,button_continue_feature.numClicks,button_continue_feature.timesOn,button_continue_feature.timesOff,feature_question_feedback.started,feature_question_feedback.stopped,feature_question_feedback_button.numClicks,feature_question_feedback_button.timesOn,feature_question_feedback_button.timesOff,how_many_relevant.started,how_many_relevant.stopped,how_many_relevant_slider.response,how_many_relevant_slider.rt,button_continue_relevance.numClicks,button_continue_relevance.timesOn,button_continue_relevance.timesOff,how_many_feedback.started,how_many_feedback.stopped,how_many_feedback_button.numClicks,how_many_feedback_button.timesOn,how_many_feedback_button.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,tail,color,shape,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,shape_high,shape_low,color_high,color_low,tail_rel,color_rel,shape_rel,tail_high,tail_low,participant_id,food_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_discrete,prompt_continuous,question_text,direction_labels,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,019,2026-01-06_11h48.36.063,explain2,2025.1.1,Linux x86_64,60.60606061,63f564152b3caf8fc0a69dcf,695d37637781e687b2ea1995,695d4adb434ae54222592965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834.3224,883.0055,1,[45.688700000286076],[45.688700000286076],"don't know yet, they may eat without regard for any of the 3 patterns",883.0056,883.5035,0,18,18,18,1,N,Y,C,N_Y_C.png,training,3,19,4,medium,shape,color,tail,S,C,Y,B,I1,H2,L1,N,T,19,4_food.png,"Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png","medium,medium,low,high,low,medium,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,019,2026-01-06_11h48.36.063,explain2,2025.1.1,Linux x86_64,60.60606061,63f564152b3caf8fc0a69dcf,695d37637781e687b2ea1995,695d4adb434ae54222592965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883.5083,923.0673,1,[36.56469999980925],[36.56469999980925],"maybe because of the tail, but not sure",923.0675,923.5642,0,19,19,19,1,T,Y,C,T_Y_C.png,training,3,20,3,medium,shape,color,tail,S,C,Y,B,I2,H2,L1,N,T,19,3_food.png,"Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png","medium,medium,low,high,low,medium,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,019,2026-01-06_11h48.36.063,explain2,2025.1.1,Linux x86_64,60.60606061,63f564152b3caf8fc0a69dcf,695d37637781e687b2ea1995,695d4adb434ae54222592965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923.5683,954.12,1,[27.55639999961852],[27.55639999961852],not sure there is a pattern,954.1202,954.617,0,20,20,20,1,N,B,C,N_B_C.png,training,3,21,6,low,shape,color,tail,S,C,Y,B,I1,L2,L1,N,T,19,6_food.png,"Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png","medium,medium,low,high,low,medium,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,019,2026-01-06_11h48.36.063,explain2,2025.1.1,Linux x86_64,60.60606061,63f564152b3caf8fc0a69dcf,695d37637781e687b2ea1995,695d4adb434ae54222592965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954.6213,992.898,1,[35.281900000095334],[35.281900000095334],"not sure, maybe he was just moderately hungry",992.8981,993.3956,0,21,21,21,1,N,B,S,N_B_S.png,training,3,22,5,medium,shape,color,tail,S,C,Y,B,I1,L2,H1,N,T,19,5_food.png,"Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png","medium,medium,low,high,low,medium,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,019,2026-01-06_11h48.36.063,explain2,2025.1.1,Linux x86_64,60.60606061,63f564152b3caf8fc0a69dcf,695d37637781e687b2ea1995,695d4adb434ae54222592965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993.399,1055.4874,1,[59.09209999990469],[59.09209999990469],don't see a pattern,1055.4877,1055.9846,0,22,22,22,1,T,B,C,T_B_C.png,training,3,23,4,low,shape,color,tail,S,C,Y,B,I2,L2,L1,N,T,19,4_food.png,"Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png","medium,medium,low,high,low,medium,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,019,2026-01-06_11h48.36.063,explain2,2025.1.1,Linux x86_64,60.60606061,63f564152b3caf8fc0a69dcf,695d37637781e687b2ea1995,695d4adb434ae54222592965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1055.9896,1107.8024,1,[48.81880000019078],[48.81880000019078],"may be because yellow, square and no tail",1107.8026,1108.3002,0,23,23,23,1,N,Y,S,N_Y_S.png,training,3,24,7,high,shape,color,tail,S,C,Y,B,I1,H2,H1,N,T,19,7_food.png,"Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png","medium,medium,low,high,low,medium,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,019,2026-01-06_11h48.36.063,explain2,2025.1.1,Linux x86_64,60.60606061,63f564152b3caf8fc0a69dcf,695d37637781e687b2ea1995,695d4adb434ae54222592965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1108.3018,1114.195,1,[2.89709999990464],[2.89709999990464],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,019,2026-01-06_11h48.36.063,explain2,2025.1.1,Linux x86_64,60.60606061,63f564152b3caf8fc0a69dcf,695d37637781e687b2ea1995,695d4adb434ae54222592965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T,Y,C,T_Y_C.png,training,1,1,5,medium,shape,color,tail,S,C,Y,B,I2,H2,L1,N,T,19,5_food.png,"Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png","medium,medium,low,high,low,medium,medium,high",,,,,,1114.2316,1523.1948,"[4,4,4,6,3,4,4,5]",1,[1.4320000000000164],[1.4320000000000164],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,019,2026-01-06_11h48.36.063,explain2,2025.1.1,Linux x86_64,60.60606061,63f564152b3caf8fc0a69dcf,695d37637781e687b2ea1995,695d4adb434ae54222592965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1523.2023,1532.5696,,,No,8.0582,,,1,[1.3156999998093397],[1.3156999998093397],0,0,0,2,1,shape,Did the SHAPE change?,Now you will answer some questions about what you have learned. With respect to the SHAPE of sperks,Did shape matter to how much food sperks ate?,"Square, Circular",,,,,,,,,,,,,,,,,,,,,
,019,2026-01-06_11h48.36.063,explain2,2025.1.1,Linux x86_64,60.60606061,63f564152b3caf8fc0a69dcf,695d37637781e687b2ea1995,695d4adb434ae54222592965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1532.5757,1535.3825,,,No,1.8416,,,1,[0.9823000001908895],[0.9823000001908895],0,1,1,1,1,tail,Did the TAIL change?,Now you will answer some questions about what you have learned. With respect to the TAIL of sperks,Did having a tail matter to how much food sperks ate?,"Having a Tail, Having no Tail",,,,,,,,,,,,,,,,,,,,,
,019,2026-01-06_11h48.36.063,explain2,2025.1.1,Linux x86_64,60.60606061,63f564152b3caf8fc0a69dcf,695d37637781e687b2ea1995,695d4adb434ae54222592965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1535.3887,1538.1636,,,No,1.5008,,,1,[1.2822000002861387],[1.2822000002861387],0,2,2,0,1,color,Did the COLOR change?,Now you will answer some questions about what you have learned. With respect to the COLOR of sperks,Did color matter to how much food sperks ate?,"Blue, Yellow",,,,,,,,,,,,,,,,,,,,,
,019,2026-01-06_11h48.36.063,explain2,2025.1.1,Linux x86_64,60.60606061,63f564152b3caf8fc0a69dcf,695d37637781e687b2ea1995,695d4adb434ae54222592965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1538.1646,1543.4911,0,[],[],0,[],[],1,[3.3298999996184193],[3.3299999999999272],0,[],[],,,,,,,
,019,2026-01-06_11h48.36.063,explain2,2025.1.1,Linux x86_64,60.60606061,63f564152b3caf8fc0a69dcf,695d37637781e687b2ea1995,695d4adb434ae54222592965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1543.4916,1569.9349,"I had to take notes, but not entirely sure it helped, lol",1,[23.444099999904665],[23.444099999904665],
,019,2026-01-06_11h48.36.063,explain2,2025.1.1,Linux x86_64,60.60606061,63f564152b3caf8fc0a69dcf,695d37637781e687b2ea1995,695d4adb434ae54222592965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,complete
