consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff
,063,2026-05-18_12h47.44.622,explain2,2025.1.1,Win32,60.24096386,6a05158488ed50208bfbd045,6a05d39198ca5b2f348a4575,6a0b508b81e8e5d8d53d916e,,,,,,,,,,,,,,,,,,,,,,,393.8565,431.4532,1,[34.5987999999989],[34.5987999999989],n/a,431.4534,432.4496,0,4,4,4,1,C,E,E_C.png,training,2,5,8,low,feet,stripes,F,C,E,W,63,8_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,063,2026-05-18_12h47.44.622,explain2,2025.1.1,Win32,60.24096386,6a05158488ed50208bfbd045,6a05d39198ca5b2f348a4575,6a0b508b81e8e5d8d53d916e,,,,,,,,,,,,,,,,,,,,,,,432.4549,477.1699,1,[41.718099999999595],[41.71819999999923],its mouth area and fingertips are white,477.17,478.1642,0,5,5,5,1,F,E,E_F.png,training,2,6,3,high,feet,stripes,F,C,E,W,63,3_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,063,2026-05-18_12h47.44.622,explain2,2025.1.1,Win32,60.24096386,6a05158488ed50208bfbd045,6a05d39198ca5b2f348a4575,6a0b508b81e8e5d8d53d916e,,,,,,,,,,,,,,,,,,,,,,,478.1683,501.5186,1,[20.353099999999586],[20.353099999999586],the mouth area and fingertips are an off white color,501.5187,502.5133,0,6,6,6,1,F,W,W_F.png,training,2,7,7,high,feet,stripes,F,C,E,W,63,7_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,063,2026-05-18_12h47.44.622,explain2,2025.1.1,Win32,60.24096386,6a05158488ed50208bfbd045,6a05d39198ca5b2f348a4575,6a0b508b81e8e5d8d53d916e,,,,,,,,,,,,,,,,,,,,,,,502.517,526.8161,1,[21.300400000000423],[21.300400000000423],little color on the finger tips,526.8162,527.8117,0,7,7,7,1,C,W,W_C.png,training,2,8,6,low,feet,stripes,F,C,E,W,63,6_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,063,2026-05-18_12h47.44.622,explain2,2025.1.1,Win32,60.24096386,6a05158488ed50208bfbd045,6a05d39198ca5b2f348a4575,6a0b508b81e8e5d8d53d916e,,,,,,,,,,,,,,,,,,,,,,,527.8157,546.9801,1,[16.165500000000065],[16.165799999998967],little color on the fingertips,546.9802,547.9769,0,8,8,8,1,C,E,E_C.png,training,3,9,5,low,feet,stripes,F,C,E,W,63,5_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,063,2026-05-18_12h47.44.622,explain2,2025.1.1,Win32,60.24096386,6a05158488ed50208bfbd045,6a05d39198ca5b2f348a4575,6a0b508b81e8e5d8d53d916e,,,,,,,,,,,,,,,,,,,,,,,547.9812,566.5799,1,[15.601499999999987],[15.601499999999987],a white color on mouth area and fingertips,566.58,567.5762,0,9,9,9,1,F,E,E_F.png,training,3,10,10,high,feet,stripes,F,C,E,W,63,10_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,063,2026-05-18_12h47.44.622,explain2,2025.1.1,Win32,60.24096386,6a05158488ed50208bfbd045,6a05d39198ca5b2f348a4575,6a0b508b81e8e5d8d53d916e,,,,,,,,,,,,,,,,,,,,,,,567.5805,607.0936,1,[36.53140000000042],[36.53140000000042],less color on fingertips and off white on the mouth,607.0938,608.0907,0,10,10,10,1,C,W,W_C.png,training,3,11,2,low,feet,stripes,F,C,E,W,63,2_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,063,2026-05-18_12h47.44.622,explain2,2025.1.1,Win32,60.24096386,6a05158488ed50208bfbd045,6a05d39198ca5b2f348a4575,6a0b508b81e8e5d8d53d916e,,,,,,,,,,,,,,,,,,,,,,,608.0946,668.6765,1,[57.58509999999967],[57.58509999999967],fingernails are white,668.6767,669.6705,0,11,11,11,1,F,W,W_F.png,training,3,12,6,high,feet,stripes,F,C,E,W,63,6_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,063,2026-05-18_12h47.44.622,explain2,2025.1.1,Win32,60.24096386,6a05158488ed50208bfbd045,6a05d39198ca5b2f348a4575,6a0b508b81e8e5d8d53d916e,,,,,,,,,,,,,,,,,,,,,,,669.6745,691.6553,1,[18.981599999999617],[18.98169999999925],fingernails are white,691.6556,692.6512,0,12,12,12,1,F,W,W_F.png,training,4,13,7,high,feet,stripes,F,C,E,W,63,7_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,063,2026-05-18_12h47.44.622,explain2,2025.1.1,Win32,60.24096386,6a05158488ed50208bfbd045,6a05d39198ca5b2f348a4575,6a0b508b81e8e5d8d53d916e,,,,,,,,,,,,,,,,,,,,,,,692.657,709.2739,1,[13.633300000000759],[13.633300000000759],no color on fingernails,709.274,710.2676,0,13,13,13,1,C,W,W_C.png,training,4,14,1,low,feet,stripes,F,C,E,W,63,1_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,063,2026-05-18_12h47.44.622,explain2,2025.1.1,Win32,60.24096386,6a05158488ed50208bfbd045,6a05d39198ca5b2f348a4575,6a0b508b81e8e5d8d53d916e,,,,,,,,,,,,,,,,,,,,,,,710.2723,745.9361,1,[32.66519999999923],[32.66519999999923],no color on fingernails,745.9362,746.9325,0,14,14,14,1,C,E,E_C.png,training,4,15,4,low,feet,stripes,F,C,E,W,63,4_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,063,2026-05-18_12h47.44.622,explain2,2025.1.1,Win32,60.24096386,6a05158488ed50208bfbd045,6a05d39198ca5b2f348a4575,6a0b508b81e8e5d8d53d916e,,,,,,,,,,,,,,,,,,,,,,,746.9365,766.3678,1,[16.432799999998906],[16.432999999999993],white on the mouth and fingernails,766.3679,767.3648,0,15,15,15,1,F,E,E_F.png,training,4,16,9,high,feet,stripes,F,C,E,W,63,9_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,063,2026-05-18_12h47.44.622,explain2,2025.1.1,Win32,60.24096386,6a05158488ed50208bfbd045,6a05d39198ca5b2f348a4575,6a0b508b81e8e5d8d53d916e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767.3666,778.3864,1,[8.020900000000438],[8.020900000000438],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,063,2026-05-18_12h47.44.622,explain2,2025.1.1,Win32,60.24096386,6a05158488ed50208bfbd045,6a05d39198ca5b2f348a4575,6a0b508b81e8e5d8d53d916e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,W,W_C.png,training,1,1,1,low,feet,stripes,F,C,E,W,63,1_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","low,high,high,low",,,,,,778.4255,927.0269,"[1,3,10,7]",1,[94.49690000000044],[94.49690000000044],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,063,2026-05-18_12h47.44.622,explain2,2025.1.1,Win32,60.24096386,6a05158488ed50208bfbd045,6a05d39198ca5b2f348a4575,6a0b508b81e8e5d8d53d916e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,927.0428,967.1981,,,No,38.5733,,,1,[1.6035999999995738],[1.6035999999995738],0,0,0,1,1,feet,"Reptiles varied in whether they had WEBBED feet or POINTY, CURVED feet. Did having CURVED/POINTY or WEBBED feet make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did foot shape matter to the fertility of reptiles?,"Webbed, Curved/Pointy",WebbedvCurly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,063,2026-05-18_12h47.44.622,explain2,2025.1.1,Win32,60.24096386,6a05158488ed50208bfbd045,6a05d39198ca5b2f348a4575,6a0b508b81e8e5d8d53d916e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,967.2118,1019.5926,,,No,51.2657,,,1,[1.1389999999998963],[1.1390999999996438],0,1,1,0,1,stripe,"Reptiles varied in whether they had stripes oriented UPWARDS AND RIGHT  or UPWARDS AND LEFT. Did stripe orientation make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did stripe orientation matter to the fertility of reptiles?,"Up/Left, Up/Right",LeftvRight.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,063,2026-05-18_12h47.44.622,explain2,2025.1.1,Win32,60.24096386,6a05158488ed50208bfbd045,6a05d39198ca5b2f348a4575,6a0b508b81e8e5d8d53d916e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1019.5936,1029.3273,0,[],[],0,[],[],1,[7.740699999999379],[7.740699999999379],0,[],[],,,,,,,,,,,,,,,
,063,2026-05-18_12h47.44.622,explain2,2025.1.1,Win32,60.24096386,6a05158488ed50208bfbd045,6a05d39198ca5b2f348a4575,6a0b508b81e8e5d8d53d916e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1029.3295,1074.0112,2,41.3252,All the time - 7,43.2318,1,[1.4405999999996766],[1.4405999999996766],,,,,,
,063,2026-05-18_12h47.44.622,explain2,2025.1.1,Win32,60.24096386,6a05158488ed50208bfbd045,6a05d39198ca5b2f348a4575,6a0b508b81e8e5d8d53d916e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1074.0137,1099.0576,,1,[24.055400000000418],[24.055400000000418]
