consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff
,072,2026-05-18_12h48.08.396,explain2,2025.1.1,Linux x86_64,60.24096386,5dd86784dcec8782b85cb5bb,6a05d39198ca5b2f348a4575,6a0b50aa792daacb9b0af09f,,,,,,,,,,,,,,,,,,,,,,,233.6483,259.4441,1,[22.800599999994006],[22.800599999994006],I believe the reptile was fertile due to its skin patterns,259.4446,260.4425,0,4,4,4,1,C,W,W_C.png,training,2,5,6,low,stripes,feet,E,W,C,F,72,6_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,072,2026-05-18_12h48.08.396,explain2,2025.1.1,Linux x86_64,60.24096386,5dd86784dcec8782b85cb5bb,6a05d39198ca5b2f348a4575,6a0b50aa792daacb9b0af09f,,,,,,,,,,,,,,,,,,,,,,,260.4456,315.779,1,[52.333800000011934],[52.333800000011934],I believe the reptile was fertile because of its skin patterns.,315.7794,316.7764,0,5,5,5,1,C,E,E_C.png,training,2,6,5,high,stripes,feet,E,W,C,F,72,5_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,072,2026-05-18_12h48.08.396,explain2,2025.1.1,Linux x86_64,60.24096386,5dd86784dcec8782b85cb5bb,6a05d39198ca5b2f348a4575,6a0b50aa792daacb9b0af09f,,,,,,,,,,,,,,,,,,,,,,,316.7797,354.8116,1,[35.033500000000004],[35.033500000000004],I believe the reptile was fertile because of its skin patterns.,354.8118,355.8102,0,6,6,6,1,F,E,E_F.png,training,2,7,7,high,stripes,feet,E,W,C,F,72,7_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,072,2026-05-18_12h48.08.396,explain2,2025.1.1,Linux x86_64,60.24096386,5dd86784dcec8782b85cb5bb,6a05d39198ca5b2f348a4575,6a0b50aa792daacb9b0af09f,,,,,,,,,,,,,,,,,,,,,,,355.8135,402.5944,1,[43.784099999994055],[43.784099999994055],I believe this reptile was less fertile due to its skin patterns being less noticeable,402.5945,403.5942,0,7,7,7,1,F,W,W_F.png,training,2,8,4,low,stripes,feet,E,W,C,F,72,4_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,072,2026-05-18_12h48.08.396,explain2,2025.1.1,Linux x86_64,60.24096386,5dd86784dcec8782b85cb5bb,6a05d39198ca5b2f348a4575,6a0b50aa792daacb9b0af09f,,,,,,,,,,,,,,,,,,,,,,,403.5978,439.3304,1,[32.73390000000592],[32.73390000000592],I believe this reptile was more fertile due to its skin patterns.,439.3306,440.3277,0,8,8,8,1,F,E,E_F.png,training,3,9,6,high,stripes,feet,E,W,C,F,72,6_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,072,2026-05-18_12h48.08.396,explain2,2025.1.1,Linux x86_64,60.24096386,5dd86784dcec8782b85cb5bb,6a05d39198ca5b2f348a4575,6a0b50aa792daacb9b0af09f,,,,,,,,,,,,,,,,,,,,,,,440.3311,467.9309,1,[24.600900000005936],[24.600900000005936],I believe this reptile to be less fertile due to its faded skin patterns.,467.9311,468.9284,0,9,9,9,1,F,W,W_F.png,training,3,10,4,low,stripes,feet,E,W,C,F,72,4_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,072,2026-05-18_12h48.08.396,explain2,2025.1.1,Linux x86_64,60.24096386,5dd86784dcec8782b85cb5bb,6a05d39198ca5b2f348a4575,6a0b50aa792daacb9b0af09f,,,,,,,,,,,,,,,,,,,,,,,468.9318,503.0183,1,[31.088400000005947],[31.088400000005947],I believe this reptile to be more fertile due to its skin patterns,503.0186,504.0153,0,10,10,10,1,C,E,E_C.png,training,3,11,5,high,stripes,feet,E,W,C,F,72,5_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,072,2026-05-18_12h48.08.396,explain2,2025.1.1,Linux x86_64,60.24096386,5dd86784dcec8782b85cb5bb,6a05d39198ca5b2f348a4575,6a0b50aa792daacb9b0af09f,,,,,,,,,,,,,,,,,,,,,,,504.0186,533.0977,1,[26.083900000005997],[26.083900000005997],I believe this reptile to be fertile due to its skin patterns.,533.0978,534.0957,0,11,11,11,1,C,W,W_C.png,training,3,12,5,low,stripes,feet,E,W,C,F,72,5_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,072,2026-05-18_12h48.08.396,explain2,2025.1.1,Linux x86_64,60.24096386,5dd86784dcec8782b85cb5bb,6a05d39198ca5b2f348a4575,6a0b50aa792daacb9b0af09f,,,,,,,,,,,,,,,,,,,,,,,534.0993,537.1136,1,[0.016800000011926386],[0.016800000011926386],,537.1137,538.1125,0,12,12,12,1,C,W,W_C.png,training,4,13,3,low,stripes,feet,E,W,C,F,72,3_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,072,2026-05-18_12h48.08.396,explain2,2025.1.1,Linux x86_64,60.24096386,5dd86784dcec8782b85cb5bb,6a05d39198ca5b2f348a4575,6a0b50aa792daacb9b0af09f,,,,,,,,,,,,,,,,,,,,,,,538.1152,566.1708,1,[25.057100000008973],[25.057100000008973],I believe this reptile to be fertile due to its skin patterns.,566.171,567.1661,0,13,13,13,1,F,W,W_F.png,training,4,14,5,low,stripes,feet,E,W,C,F,72,5_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,072,2026-05-18_12h48.08.396,explain2,2025.1.1,Linux x86_64,60.24096386,5dd86784dcec8782b85cb5bb,6a05d39198ca5b2f348a4575,6a0b50aa792daacb9b0af09f,,,,,,,,,,,,,,,,,,,,,,,567.1696,596.3659,1,[26.201000000000022],[26.201000000000022],I believe this reptile to be more fertile due to its skin patterns,596.3661,597.3631,0,14,14,14,1,C,E,E_C.png,training,4,15,9,high,stripes,feet,E,W,C,F,72,9_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,072,2026-05-18_12h48.08.396,explain2,2025.1.1,Linux x86_64,60.24096386,5dd86784dcec8782b85cb5bb,6a05d39198ca5b2f348a4575,6a0b50aa792daacb9b0af09f,,,,,,,,,,,,,,,,,,,,,,,597.3665,619.6989,1,[19.334400000005985],[19.334400000005985],I believe this reptile to be more fertile due to its skin patterns,619.6991,620.6972,0,15,15,15,1,F,E,E_F.png,training,4,16,8,high,stripes,feet,E,W,C,F,72,8_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,072,2026-05-18_12h48.08.396,explain2,2025.1.1,Linux x86_64,60.24096386,5dd86784dcec8782b85cb5bb,6a05d39198ca5b2f348a4575,6a0b50aa792daacb9b0af09f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.6981,624.7811,1,[1.0841000000089025],[1.0841000000089025],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,072,2026-05-18_12h48.08.396,explain2,2025.1.1,Linux x86_64,60.24096386,5dd86784dcec8782b85cb5bb,6a05d39198ca5b2f348a4575,6a0b50aa792daacb9b0af09f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,E,E_C.png,training,1,1,8,high,stripes,feet,E,W,C,F,72,8_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","low,low,high,high",,,,,,624.8187,655.2196,"[9,8,6,5]",1,[0.6387000000030412],[0.6387000000030412],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,072,2026-05-18_12h48.08.396,explain2,2025.1.1,Linux x86_64,60.24096386,5dd86784dcec8782b85cb5bb,6a05d39198ca5b2f348a4575,6a0b50aa792daacb9b0af09f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655.2257,663.9652,,,No,8.0339,,,1,[0.7169999999999845],[0.7169999999999845],0,0,0,0,1,stripe,"Reptiles varied in whether they had stripes oriented UPWARDS AND RIGHT  or UPWARDS AND LEFT. Did stripe orientation make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did stripe orientation matter to the fertility of reptiles?,"Up/Left, Up/Right",LeftvRight.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,072,2026-05-18_12h48.08.396,explain2,2025.1.1,Linux x86_64,60.24096386,5dd86784dcec8782b85cb5bb,6a05d39198ca5b2f348a4575,6a0b50aa792daacb9b0af09f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.9712,670.8321,,,No,6.1241,,,1,[0.7513000000119519],[0.7513000000119519],0,1,1,1,1,feet,"Reptiles varied in whether they had WEBBED feet or POINTY, CURVED feet. Did having CURVED/POINTY or WEBBED feet make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did foot shape matter to the fertility of reptiles?,"Webbed, Curved/Pointy",WebbedvCurly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,072,2026-05-18_12h48.08.396,explain2,2025.1.1,Linux x86_64,60.24096386,5dd86784dcec8782b85cb5bb,6a05d39198ca5b2f348a4575,6a0b50aa792daacb9b0af09f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.833,674.3654,0,[],[],0,[],[],1,[1.5339000000060423],[1.5339000000060423],0,[],[],,,,,,,,,,,,,,,
,072,2026-05-18_12h48.08.396,explain2,2025.1.1,Linux x86_64,60.24096386,5dd86784dcec8782b85cb5bb,6a05d39198ca5b2f348a4575,6a0b50aa792daacb9b0af09f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.3668,687.2544,All the time - 7,9.0697,4,12.1889,1,[0.6892999999969334],[0.6894000000058895],,,,,,
,072,2026-05-18_12h48.08.396,explain2,2025.1.1,Linux x86_64,60.24096386,5dd86784dcec8782b85cb5bb,6a05d39198ca5b2f348a4575,6a0b50aa792daacb9b0af09f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.2548,692.3672,,1,[4.117899999991096],[4.117899999991096]
