consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,half_instruct_2.started,half_instruct_2.stopped,button_half.numClicks,button_half.timesOn,button_half.timesOff,half_instruct_loop.thisRepN,half_instruct_loop.thisTrialN,half_instruct_loop.thisN,half_instruct_loop.thisIndex,half_instruct_loop.ran,half_questions.started,half_questions.stopped,continuous_slider_mid.response,continuous_slider_mid.rt,discrete_slider_mid.response,discrete_slider_mid.rt,direction_slider_mid.response,direction_slider_mid.rt,button_mid.numClicks,button_mid.timesOn,button_mid.timesOff,midpoint_loop.thisRepN,midpoint_loop.thisTrialN,midpoint_loop.thisN,midpoint_loop.thisIndex,midpoint_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,half_isi_loop.thisRepN,half_isi_loop.thisTrialN,half_isi_loop.thisN,half_isi_loop.thisIndex,half_isi_loop.ran,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,144,2026-06-04_16h07.11.128,explain2,2025.1.1,MacIntel,59.88023952,6a15c182bc387626493c6917,6a21d5d599f968bc9253a998,6a21daab9ce197d16af684cd,,,,,,,,,,,,,,,,,,,,,,,179.145,190.9754,1,[8.832899999998517],[8.832899999998517],This reptile has stripes that go down and to the right and webbed toes. ,190.9755,191.9736,0,6,6,6,1,F,W,W_F.png,training,2,7,6,low,stripes,feet,E,W,F,C,144,6_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/E_F.png,Resources/W_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,144,2026-06-04_16h07.11.128,explain2,2025.1.1,MacIntel,59.88023952,6a15c182bc387626493c6917,6a21d5d599f968bc9253a998,6a21daab9ce197d16af684cd,,,,,,,,,,,,,,,,,,,,,,,191.977,204.1254,1,[9.149900000002276],[9.149900000002276],This reptile has stripes that go down and to the right and curly toes.,204.1254,205.1235,,,,,,,,,,,,,,,,,,,,,,,,205.1251,211.0907,1,[0.966299999996977],[0.966299999996977],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,144,2026-06-04_16h07.11.128,explain2,2025.1.1,MacIntel,59.88023952,6a15c182bc387626493c6917,6a21d5d599f968bc9253a998,6a21daab9ce197d16af684cd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.0918,221.1583,,,No,7.2245,,,1,[2.8336000000015247],[2.8336000000015247],0,0,0,0,1,stripe,Reptiles varied in whether they had stripes oriented UPWARDS AND RIGHT  or UPWARDS AND LEFT. Did stripe orientation make a difference to fertility?,Did stripe orientation matter to the fertility of reptiles?,"Up/Left, Up/Right",LeftvRight.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,144,2026-06-04_16h07.11.128,explain2,2025.1.1,MacIntel,59.88023952,6a15c182bc387626493c6917,6a21d5d599f968bc9253a998,6a21daab9ce197d16af684cd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.1608,232.7406,,,No,9.4399,,,1,[2.133199999999249],[2.133199999999249],0,1,1,1,1,feet,"Reptiles varied in whether they had WEBBED feet or POINTY, CURVED feet. Did having CURVED/POINTY or WEBBED feet make a difference to fertility?",Did foot shape matter to the fertility of reptiles?,"Webbed, Curved/Pointy",WebbedvCurly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,144,2026-06-04_16h07.11.128,explain2,2025.1.1,MacIntel,59.88023952,6a15c182bc387626493c6917,6a21d5d599f968bc9253a998,6a21daab9ce197d16af684cd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.7413,233.7411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,144,2026-06-04_16h07.11.128,explain2,2025.1.1,MacIntel,59.88023952,6a15c182bc387626493c6917,6a21d5d599f968bc9253a998,6a21daab9ce197d16af684cd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,1,C,W,W_C.png,training,2,8,4,low,stripes,feet,E,W,F,C,144,4_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/E_F.png,Resources/W_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,144,2026-06-04_16h07.11.128,explain2,2025.1.1,MacIntel,59.88023952,6a15c182bc387626493c6917,6a21d5d599f968bc9253a998,6a21daab9ce197d16af684cd,,,,,,,,,,,,,,,,,,,,,,,233.7436,243.8749,1,[7.132699999999261],[7.132699999999261],Curly toes and stripes down and to the left.,243.875,244.8736,0,8,8,8,1,C,E,E_C.png,training,3,9,9,high,stripes,feet,E,W,F,C,144,9_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/E_F.png,Resources/W_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,144,2026-06-04_16h07.11.128,explain2,2025.1.1,MacIntel,59.88023952,6a15c182bc387626493c6917,6a21d5d599f968bc9253a998,6a21daab9ce197d16af684cd,,,,,,,,,,,,,,,,,,,,,,,244.8779,253.2583,1,[5.382800000000714],[5.382800000000714],Webbed toes and stripes down and to the right.,253.2583,254.2579,0,9,9,9,1,F,W,W_F.png,training,3,10,4,low,stripes,feet,E,W,F,C,144,4_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/E_F.png,Resources/W_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,144,2026-06-04_16h07.11.128,explain2,2025.1.1,MacIntel,59.88023952,6a15c182bc387626493c6917,6a21d5d599f968bc9253a998,6a21daab9ce197d16af684cd,,,,,,,,,,,,,,,,,,,,,,,254.2614,261.8077,1,[4.5493000000007555],[4.5493000000007555],Down and to the right on hte stripes and curly toes.,261.8077,262.8078,0,10,10,10,1,C,W,W_C.png,training,3,11,4,low,stripes,feet,E,W,F,C,144,4_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/E_F.png,Resources/W_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,144,2026-06-04_16h07.11.128,explain2,2025.1.1,MacIntel,59.88023952,6a15c182bc387626493c6917,6a21d5d599f968bc9253a998,6a21daab9ce197d16af684cd,,,,,,,,,,,,,,,,,,,,,,,262.8111,268.4577,1,[2.649499999999989],[2.649499999999989],Down and to the left and webbed toes.,268.4577,269.4579,0,11,11,11,1,F,E,E_F.png,training,3,12,10,high,stripes,feet,E,W,F,C,144,10_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/E_F.png,Resources/W_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,144,2026-06-04_16h07.11.128,explain2,2025.1.1,MacIntel,59.88023952,6a15c182bc387626493c6917,6a21d5d599f968bc9253a998,6a21daab9ce197d16af684cd,,,,,,,,,,,,,,,,,,,,,,,269.4613,291.3247,1,[18.866100000001495],[18.866100000001495],Stripes are down and to the right and there are webbed toes.,291.3248,292.3246,0,12,12,12,1,F,W,W_F.png,training,4,13,2,low,stripes,feet,E,W,F,C,144,2_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/E_F.png,Resources/W_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,144,2026-06-04_16h07.11.128,explain2,2025.1.1,MacIntel,59.88023952,6a15c182bc387626493c6917,6a21d5d599f968bc9253a998,6a21daab9ce197d16af684cd,,,,,,,,,,,,,,,,,,,,,,,292.3286,301.7578,1,[6.432399999998495],[6.432399999998495],Stripes are down and to the left and toes are webbed.,301.7579,302.7579,0,13,13,13,1,F,E,E_F.png,training,4,14,5,high,stripes,feet,E,W,F,C,144,5_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/E_F.png,Resources/W_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,144,2026-06-04_16h07.11.128,explain2,2025.1.1,MacIntel,59.88023952,6a15c182bc387626493c6917,6a21d5d599f968bc9253a998,6a21daab9ce197d16af684cd,,,,,,,,,,,,,,,,,,,,,,,302.7616,311.291,1,[5.534000000000049],[5.534000000000049],Stripes are down and to the right and toes are curled.,311.2911,312.2913,0,14,14,14,1,C,W,W_C.png,training,4,15,4,low,stripes,feet,E,W,F,C,144,4_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/E_F.png,Resources/W_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,144,2026-06-04_16h07.11.128,explain2,2025.1.1,MacIntel,59.88023952,6a15c182bc387626493c6917,6a21d5d599f968bc9253a998,6a21daab9ce197d16af684cd,,,,,,,,,,,,,,,,,,,,,,,312.2947,319.3577,1,[4.067300000000785],[4.067300000000785],Stripes are down and to the left and toes are curled.,319.3578,320.3579,0,15,15,15,1,C,E,E_C.png,training,4,16,9,high,stripes,feet,E,W,F,C,144,9_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/E_F.png,Resources/W_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,144,2026-06-04_16h07.11.128,explain2,2025.1.1,MacIntel,59.88023952,6a15c182bc387626493c6917,6a21d5d599f968bc9253a998,6a21daab9ce197d16af684cd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.3605,324.6415,1,[1.2834000000022456],[1.2834000000022456],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,144,2026-06-04_16h07.11.128,explain2,2025.1.1,MacIntel,59.88023952,6a15c182bc387626493c6917,6a21d5d599f968bc9253a998,6a21daab9ce197d16af684cd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,E,E_F.png,training,1,1,9,high,stripes,feet,E,W,F,C,144,9_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/E_F.png,Resources/W_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.6538,368.8417,"[3,5,9,6]",1,[28.36700000000002],[28.36700000000002],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,144,2026-06-04_16h07.11.128,explain2,2025.1.1,MacIntel,59.88023952,6a15c182bc387626493c6917,6a21d5d599f968bc9253a998,6a21daab9ce197d16af684cd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stripe,Reptiles varied in whether they had stripes oriented UPWARDS AND RIGHT  or UPWARDS AND LEFT. Did stripe orientation make a difference to fertility?,Did stripe orientation matter to the fertility of reptiles?,"Up/Left, Up/Right",LeftvRight.png,,,,,,,,,,,,,,,,,,,,,,368.8435,390.5577,5,21.0554,Yes,12.7563, Up/Right, Up/Right,17.2898,1,[0.6668000000007055],[0.6668000000007055],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,144,2026-06-04_16h07.11.128,explain2,2025.1.1,MacIntel,59.88023952,6a15c182bc387626493c6917,6a21d5d599f968bc9253a998,6a21daab9ce197d16af684cd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feet,"Reptiles varied in whether they had WEBBED feet or POINTY, CURVED feet. Did having CURVED/POINTY or WEBBED feet make a difference to fertility?",Did foot shape matter to the fertility of reptiles?,"Webbed, Curved/Pointy",WebbedvCurly.png,,,,,,,,,,,,,,,,,,,,,,390.5593,400.4907,4,7.5567,Yes,3.1743,Webbed,0,6.0075,1,[2.3828999999985285],[2.3828999999985285],0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,144,2026-06-04_16h07.11.128,explain2,2025.1.1,MacIntel,59.88023952,6a15c182bc387626493c6917,6a21d5d599f968bc9253a998,6a21daab9ce197d16af684cd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.4914,403.9574,0,[],[],0,[],[],1,[1.4660999999977662],[1.4660999999977662],0,[],[],,,,,,,,,,,,,,,,
,144,2026-06-04_16h07.11.128,explain2,2025.1.1,MacIntel,59.88023952,6a15c182bc387626493c6917,6a21d5d599f968bc9253a998,6a21daab9ce197d16af684cd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.9579,419.2577,5,9.4411,6,13.292,1,[1.9996999999992795],[1.9996999999992795],,,,,,,
