consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,half_instruct_2.started,half_instruct_2.stopped,button_half.numClicks,button_half.timesOn,button_half.timesOff,half_instruct_loop.thisRepN,half_instruct_loop.thisTrialN,half_instruct_loop.thisN,half_instruct_loop.thisIndex,half_instruct_loop.ran,half_questions.started,half_questions.stopped,continuous_slider_mid.response,continuous_slider_mid.rt,discrete_slider_mid.response,discrete_slider_mid.rt,direction_slider_mid.response,direction_slider_mid.rt,button_mid.numClicks,button_mid.timesOn,button_mid.timesOff,midpoint_loop.thisRepN,midpoint_loop.thisTrialN,midpoint_loop.thisN,midpoint_loop.thisIndex,midpoint_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,half_isi_loop.thisRepN,half_isi_loop.thisTrialN,half_isi_loop.thisN,half_isi_loop.thisIndex,half_isi_loop.ran,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,083,2026-06-10_14h26.01.648,explain2,2025.1.1,Win32,60.24096386,69c20c32f5b33dc470473758,6a2862bcc690f3c3e235bb42,6a29b99b5ba9b3d47f6e2bab,,,,,,,,,,,,,,,,,,,,,,,871.6514,901.9154,1,[27.268199999809212],[27.268199999809212],reptile has a success rate of 100% reproducing each time it mates,901.9159,902.9144,0,4,4,4,1,F,E,E_F.png,training,2,5,10,high,feet,stripes,F,C,E,W,83,10_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,083,2026-06-10_14h26.01.648,explain2,2025.1.1,Win32,60.24096386,69c20c32f5b33dc470473758,6a2862bcc690f3c3e235bb42,6a29b99b5ba9b3d47f6e2bab,,,,,,,,,,,,,,,,,,,,,,,902.9181,927.8,1,[21.883699999809323],[21.883699999809323],reptile has an above average success rate reproducing with 70% success rate ,927.8004,928.7997,0,5,5,5,1,C,E,E_C.png,training,2,6,7,low,feet,stripes,F,C,E,W,83,7_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,083,2026-06-10_14h26.01.648,explain2,2025.1.1,Win32,60.24096386,69c20c32f5b33dc470473758,6a2862bcc690f3c3e235bb42,6a29b99b5ba9b3d47f6e2bab,,,,,,,,,,,,,,,,,,,,,,,928.8037,942.4838,1,[10.683299999713881],[10.683299999713881],reptile has 30% success rate reproducing ,942.4845,943.4829,0,6,6,6,1,C,W,W_C.png,training,2,7,3,low,feet,stripes,F,C,E,W,83,3_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,083,2026-06-10_14h26.01.648,explain2,2025.1.1,Win32,60.24096386,69c20c32f5b33dc470473758,6a2862bcc690f3c3e235bb42,6a29b99b5ba9b3d47f6e2bab,,,,,,,,,,,,,,,,,,,,,,,943.4869,958.418,1,[11.934100000381477],[11.934100000381477],reptile has 60% success rate reproducing ,958.4184,959.4177,,,,,,,,,,,,,,,,,,,,,,,,959.4192,966.3345,1,[1.9166999998094525],[1.9166999998094525],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,083,2026-06-10_14h26.01.648,explain2,2025.1.1,Win32,60.24096386,69c20c32f5b33dc470473758,6a2862bcc690f3c3e235bb42,6a29b99b5ba9b3d47f6e2bab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966.337,981.2551,,,No,14.1676,,,1,[0.7492000002860095],[0.7492000002860095],0,0,0,0,1,stripe,Reptiles varied in whether they had stripes oriented UPWARDS AND RIGHT  or UPWARDS AND LEFT. Did stripe orientation make a difference to fertility?,Did stripe orientation matter to the fertility of reptiles?,"Up/Left, Up/Right",LeftvRight.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,083,2026-06-10_14h26.01.648,explain2,2025.1.1,Win32,60.24096386,69c20c32f5b33dc470473758,6a2862bcc690f3c3e235bb42,6a29b99b5ba9b3d47f6e2bab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981.2592,987.8062,,,No,5.9551,,,1,[0.5874000000953856],[0.5874000000953856],0,1,1,1,1,feet,"Reptiles varied in whether they had WEBBED feet or POINTY, CURVED feet. Did having CURVED/POINTY or WEBBED feet make a difference to fertility?",Did foot shape matter to the fertility of reptiles?,"Webbed, Curved/Pointy",WebbedvCurly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,083,2026-06-10_14h26.01.648,explain2,2025.1.1,Win32,60.24096386,69c20c32f5b33dc470473758,6a2862bcc690f3c3e235bb42,6a29b99b5ba9b3d47f6e2bab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,987.8074,988.8024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,083,2026-06-10_14h26.01.648,explain2,2025.1.1,Win32,60.24096386,69c20c32f5b33dc470473758,6a2862bcc690f3c3e235bb42,6a29b99b5ba9b3d47f6e2bab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,1,F,W,W_F.png,training,2,8,6,high,feet,stripes,F,C,E,W,83,6_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,083,2026-06-10_14h26.01.648,explain2,2025.1.1,Win32,60.24096386,69c20c32f5b33dc470473758,6a2862bcc690f3c3e235bb42,6a29b99b5ba9b3d47f6e2bab,,,,,,,,,,,,,,,,,,,,,,,988.8051,1014.1538,1,[22.350400000095306],[22.350400000095306],reptile shows a low viability of producing off spring at a 40% rate of success,1014.1546,1015.1529,0,8,8,8,1,C,E,E_C.png,training,3,9,4,low,feet,stripes,F,C,E,W,83,4_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,083,2026-06-10_14h26.01.648,explain2,2025.1.1,Win32,60.24096386,69c20c32f5b33dc470473758,6a2862bcc690f3c3e235bb42,6a29b99b5ba9b3d47f6e2bab,,,,,,,,,,,,,,,,,,,,,,,1015.1568,1038.5094,1,[20.35440000009521],[20.354499999999916],reptile has a 40% success rate reproducing ,1038.5099,1039.5061,0,9,9,9,1,F,W,W_F.png,training,3,10,4,high,feet,stripes,F,C,E,W,83,4_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,083,2026-06-10_14h26.01.648,explain2,2025.1.1,Win32,60.24096386,69c20c32f5b33dc470473758,6a2862bcc690f3c3e235bb42,6a29b99b5ba9b3d47f6e2bab,,,,,,,,,,,,,,,,,,,,,,,1039.5096,1068.8401,1,[26.334800000190853],[26.334800000190853],reptile has a difficult time reproducing and only is only successful 30% of the time it mates,1068.8404,1069.8401,0,10,10,10,1,C,W,W_C.png,training,3,11,3,low,feet,stripes,F,C,E,W,83,3_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,083,2026-06-10_14h26.01.648,explain2,2025.1.1,Win32,60.24096386,69c20c32f5b33dc470473758,6a2862bcc690f3c3e235bb42,6a29b99b5ba9b3d47f6e2bab,,,,,,,,,,,,,,,,,,,,,,,1069.8441,1112.3133,1,[39.48809999990476],[39.48809999990476],reptile has ability to reproduce at 60% success rate and is able to produce offspring the majority of the time it mates ,1112.3137,1113.3087,0,11,11,11,1,F,E,E_F.png,training,3,12,6,high,feet,stripes,F,C,E,W,83,6_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,083,2026-06-10_14h26.01.648,explain2,2025.1.1,Win32,60.24096386,69c20c32f5b33dc470473758,6a2862bcc690f3c3e235bb42,6a29b99b5ba9b3d47f6e2bab,,,,,,,,,,,,,,,,,,,,,,,1113.3128,1294.188,1,[177.87880000019072],[177.87880000019072],reptile has a 60% success rate reproducing ,1294.1885,1295.186,0,12,12,12,1,C,E,E_C.png,training,4,13,6,low,feet,stripes,F,C,E,W,83,6_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,083,2026-06-10_14h26.01.648,explain2,2025.1.1,Win32,60.24096386,69c20c32f5b33dc470473758,6a2862bcc690f3c3e235bb42,6a29b99b5ba9b3d47f6e2bab,,,,,,,,,,,,,,,,,,,,,,,1295.1904,1317.6226,1,[19.43779999971389],[19.43779999971389],reptile has 100% success rate reproducing and producing offspring,1317.6229,1318.6219,0,13,13,13,1,F,W,W_F.png,training,4,14,10,high,feet,stripes,F,C,E,W,83,10_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,083,2026-06-10_14h26.01.648,explain2,2025.1.1,Win32,60.24096386,69c20c32f5b33dc470473758,6a2862bcc690f3c3e235bb42,6a29b99b5ba9b3d47f6e2bab,,,,,,,,,,,,,,,,,,,,,,,1318.6249,1336.64,1,[15.016900000095347],[15.016900000095347],reptile has success rate of 60% reproducing ,1336.6404,1337.6363,0,14,14,14,1,C,W,W_C.png,training,4,15,6,low,feet,stripes,F,C,E,W,83,6_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,083,2026-06-10_14h26.01.648,explain2,2025.1.1,Win32,60.24096386,69c20c32f5b33dc470473758,6a2862bcc690f3c3e235bb42,6a29b99b5ba9b3d47f6e2bab,,,,,,,,,,,,,,,,,,,,,,,1337.6405,1353.3879,1,[12.750799999713763],[12.750799999713763],reptile has success reproducing 50% of the time ,1353.3882,1354.3861,0,15,15,15,1,F,E,E_F.png,training,4,16,5,high,feet,stripes,F,C,E,W,83,5_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,083,2026-06-10_14h26.01.648,explain2,2025.1.1,Win32,60.24096386,69c20c32f5b33dc470473758,6a2862bcc690f3c3e235bb42,6a29b99b5ba9b3d47f6e2bab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1354.3881,1359.3867,1,[1.9995999999046035],[1.9996999998090814],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,083,2026-06-10_14h26.01.648,explain2,2025.1.1,Win32,60.24096386,69c20c32f5b33dc470473758,6a2862bcc690f3c3e235bb42,6a29b99b5ba9b3d47f6e2bab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,W,W_C.png,training,1,1,5,low,feet,stripes,F,C,E,W,83,5_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1359.4058,1379.9048,"[6,7,8,10]",1,[1.8335999999046635],[1.8335999999046635],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,083,2026-06-10_14h26.01.648,explain2,2025.1.1,Win32,60.24096386,69c20c32f5b33dc470473758,6a2862bcc690f3c3e235bb42,6a29b99b5ba9b3d47f6e2bab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stripe,Reptiles varied in whether they had stripes oriented UPWARDS AND RIGHT  or UPWARDS AND LEFT. Did stripe orientation make a difference to fertility?,Did stripe orientation matter to the fertility of reptiles?,"Up/Left, Up/Right",LeftvRight.png,,,,,,,,,,,,,,,,,,,,,,1379.9078,1384.555,,,No,3.9772,,,1,[0.6834000000953893],[0.6834000000953893],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,083,2026-06-10_14h26.01.648,explain2,2025.1.1,Win32,60.24096386,69c20c32f5b33dc470473758,6a2862bcc690f3c3e235bb42,6a29b99b5ba9b3d47f6e2bab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feet,"Reptiles varied in whether they had WEBBED feet or POINTY, CURVED feet. Did having CURVED/POINTY or WEBBED feet make a difference to fertility?",Did foot shape matter to the fertility of reptiles?,"Webbed, Curved/Pointy",WebbedvCurly.png,,,,,,,,,,,,,,,,,,,,,,1384.5578,1385.9216,,,No,0.8717,,,1,[0.5003000001909186],[0.5003000001909186],0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,083,2026-06-10_14h26.01.648,explain2,2025.1.1,Win32,60.24096386,69c20c32f5b33dc470473758,6a2862bcc690f3c3e235bb42,6a29b99b5ba9b3d47f6e2bab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1385.9221,1391.4553,0,[],[],0,[],[],1,[3.5333999996184957],[3.5335000000000036],0,[],[],,,,,,,,,,,,,,,,
