consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,half_instruct_2.started,half_instruct_2.stopped,button_half.numClicks,button_half.timesOn,button_half.timesOff,half_instruct_loop.thisRepN,half_instruct_loop.thisTrialN,half_instruct_loop.thisN,half_instruct_loop.thisIndex,half_instruct_loop.ran,half_questions.started,half_questions.stopped,continuous_slider_mid.response,continuous_slider_mid.rt,discrete_slider_mid.response,discrete_slider_mid.rt,direction_slider_mid.response,direction_slider_mid.rt,button_mid.numClicks,button_mid.timesOn,button_mid.timesOff,direction_response_label_mid,midpoint_loop.thisRepN,midpoint_loop.thisTrialN,midpoint_loop.thisN,midpoint_loop.thisIndex,midpoint_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,half_isi_loop.thisRepN,half_isi_loop.thisTrialN,half_isi_loop.thisN,half_isi_loop.thisIndex,half_isi_loop.ran,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,241,2026-06-04_15h12.53.456,explain2,2025.1.1,iPhone,45.45454545,6a0bd944a188b2cf9be4dd42,6a21d5d599f968bc9253a998,6a21dc0042f5ac4a9848137c,,,,,,,,,,,,,,,,,,,,,,,167.882,172.242,1,[1.3659999999999854],[1.3659999999999854],Webbed feet,172.242,173.242,0,4,4,4,1,F,W,W_F.png,training,2,5,5,low,feet,stripes,C,F,E,W,241,5_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/E_C.png,Resources/W_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,241,2026-06-04_15h12.53.456,explain2,2025.1.1,iPhone,45.45454545,6a0bd944a188b2cf9be4dd42,6a21d5d599f968bc9253a998,6a21dc0042f5ac4a9848137c,,,,,,,,,,,,,,,,,,,,,,,173.248,177.26,1,[1.0319999999999823],[1.0319999999999823],Webbed feet,177.26,178.26,0,5,5,5,1,F,E,E_F.png,training,2,6,1,low,feet,stripes,C,F,E,W,241,1_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/E_C.png,Resources/W_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,241,2026-06-04_15h12.53.456,explain2,2025.1.1,iPhone,45.45454545,6a0bd944a188b2cf9be4dd42,6a21d5d599f968bc9253a998,6a21dc0042f5ac4a9848137c,,,,,,,,,,,,,,,,,,,,,,,178.265,186.047,1,[4.786000000000001],[4.786000000000001],Non webbed feet,186.047,187.045,0,6,6,6,1,C,W,W_C.png,training,2,7,7,high,feet,stripes,C,F,E,W,241,7_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/E_C.png,Resources/W_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,241,2026-06-04_15h12.53.456,explain2,2025.1.1,iPhone,45.45454545,6a0bd944a188b2cf9be4dd42,6a21d5d599f968bc9253a998,6a21dc0042f5ac4a9848137c,,,,,,,,,,,,,,,,,,,,,,,187.05,191.629,1,[1.5840000000000032],[1.5840000000000032],Non webbed feet,191.63,192.629,,,,,,,,,,,,,,,,,,,,,,,,192.638,198.214,1,[0.5840000000000032],[0.5840000000000032],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,241,2026-06-04_15h12.53.456,explain2,2025.1.1,iPhone,45.45454545,6a0bd944a188b2cf9be4dd42,6a21d5d599f968bc9253a998,6a21dc0042f5ac4a9848137c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.216,218.8,7,11.233,Yes,9.466, Curved/Pointy,18.801,1,[1.780999999999949],[1.780999999999949], Curved/Pointy,0,0,0,1,1,feet,"Reptiles varied in whether they had WEBBED feet or POINTY, CURVED feet. Did having CURVED/POINTY or WEBBED feet make a difference to fertility?",Did foot shape matter to the fertility of reptiles?,"Webbed, Curved/Pointy",WebbedvCurly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,241,2026-06-04_15h12.53.456,explain2,2025.1.1,iPhone,45.45454545,6a0bd944a188b2cf9be4dd42,6a21d5d599f968bc9253a998,6a21dc0042f5ac4a9848137c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.809,222.398,,,No,2.877,,,1,[0.7119999999999891],[0.7119999999999891],,0,1,1,0,1,stripe,Reptiles varied in whether they had stripes oriented UPWARDS AND RIGHT  or UPWARDS AND LEFT. Did stripe orientation make a difference to fertility?,Did stripe orientation matter to the fertility of reptiles?,"Up/Left, Up/Right",LeftvRight.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,241,2026-06-04_15h12.53.456,explain2,2025.1.1,iPhone,45.45454545,6a0bd944a188b2cf9be4dd42,6a21d5d599f968bc9253a998,6a21dc0042f5ac4a9848137c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.399,223.401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,241,2026-06-04_15h12.53.456,explain2,2025.1.1,iPhone,45.45454545,6a0bd944a188b2cf9be4dd42,6a21d5d599f968bc9253a998,6a21dc0042f5ac4a9848137c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,1,C,E,E_C.png,training,2,8,10,high,feet,stripes,C,F,E,W,241,10_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/E_C.png,Resources/W_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,241,2026-06-04_15h12.53.456,explain2,2025.1.1,iPhone,45.45454545,6a0bd944a188b2cf9be4dd42,6a21d5d599f968bc9253a998,6a21dc0042f5ac4a9848137c,,,,,,,,,,,,,,,,,,,,,,,223.405,228.152,1,[1.7620000000000005],[1.7620000000000005],Webbed feet,228.152,229.152,0,8,8,8,1,F,E,E_F.png,training,3,9,6,low,feet,stripes,C,F,E,W,241,6_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/E_C.png,Resources/W_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,241,2026-06-04_15h12.53.456,explain2,2025.1.1,iPhone,45.45454545,6a0bd944a188b2cf9be4dd42,6a21d5d599f968bc9253a998,6a21dc0042f5ac4a9848137c,,,,,,,,,,,,,,,,,,,,,,,229.157,235.12,1,[2.9840000000000373],[2.9840000000000373],Webbed feet,235.121,236.119,0,9,9,9,1,F,W,W_F.png,training,3,10,2,low,feet,stripes,C,F,E,W,241,2_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/E_C.png,Resources/W_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,241,2026-06-04_15h12.53.456,explain2,2025.1.1,iPhone,45.45454545,6a0bd944a188b2cf9be4dd42,6a21d5d599f968bc9253a998,6a21dc0042f5ac4a9848137c,,,,,,,,,,,,,,,,,,,,,,,236.125,240.303,1,[1.1829999999999927],[1.1829999999999927],Non webbed feet,240.304,241.303,0,10,10,10,1,C,W,W_C.png,training,3,11,8,high,feet,stripes,C,F,E,W,241,8_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/E_C.png,Resources/W_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,241,2026-06-04_15h12.53.456,explain2,2025.1.1,iPhone,45.45454545,6a0bd944a188b2cf9be4dd42,6a21d5d599f968bc9253a998,6a21dc0042f5ac4a9848137c,,,,,,,,,,,,,,,,,,,,,,,241.309,245.421,1,[1.1340000000000146],[1.1340000000000146],Non webbed feet,245.422,246.421,0,11,11,11,1,C,E,E_C.png,training,3,12,9,high,feet,stripes,C,F,E,W,241,9_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/E_C.png,Resources/W_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,241,2026-06-04_15h12.53.456,explain2,2025.1.1,iPhone,45.45454545,6a0bd944a188b2cf9be4dd42,6a21d5d599f968bc9253a998,6a21dc0042f5ac4a9848137c,,,,,,,,,,,,,,,,,,,,,,,246.428,250.272,1,[0.8499999999999659],[0.8499999999999659],Non webbed feet,250.272,251.272,0,12,12,12,1,C,E,E_C.png,training,4,13,9,high,feet,stripes,C,F,E,W,241,9_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/E_C.png,Resources/W_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,241,2026-06-04_15h12.53.456,explain2,2025.1.1,iPhone,45.45454545,6a0bd944a188b2cf9be4dd42,6a21d5d599f968bc9253a998,6a21dc0042f5ac4a9848137c,,,,,,,,,,,,,,,,,,,,,,,251.278,254.856,1,[0.5999999999999659],[0.5999999999999659],Webbed feet,254.856,255.856,0,13,13,13,1,F,E,E_F.png,training,4,14,5,low,feet,stripes,C,F,E,W,241,5_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/E_C.png,Resources/W_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,241,2026-06-04_15h12.53.456,explain2,2025.1.1,iPhone,45.45454545,6a0bd944a188b2cf9be4dd42,6a21d5d599f968bc9253a998,6a21dc0042f5ac4a9848137c,,,,,,,,,,,,,,,,,,,,,,,255.861,259.691,1,[0.8339999999999463],[0.8339999999999463],Non webbed feet,259.691,260.69,0,14,14,14,1,C,W,W_C.png,training,4,15,8,high,feet,stripes,C,F,E,W,241,8_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/E_C.png,Resources/W_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,241,2026-06-04_15h12.53.456,explain2,2025.1.1,iPhone,45.45454545,6a0bd944a188b2cf9be4dd42,6a21d5d599f968bc9253a998,6a21dc0042f5ac4a9848137c,,,,,,,,,,,,,,,,,,,,,,,260.695,264.274,1,[0.5840000000000032],[0.5840000000000032],Webbed feet,264.275,265.274,0,15,15,15,1,F,W,W_F.png,training,4,16,2,low,feet,stripes,C,F,E,W,241,2_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/E_C.png,Resources/W_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,241,2026-06-04_15h12.53.456,explain2,2025.1.1,iPhone,45.45454545,6a0bd944a188b2cf9be4dd42,6a21d5d599f968bc9253a998,6a21dc0042f5ac4a9848137c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.278,269.143,1,[0.8670000000000186],[0.8670000000000186],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,241,2026-06-04_15h12.53.456,explain2,2025.1.1,iPhone,45.45454545,6a0bd944a188b2cf9be4dd42,6a21d5d599f968bc9253a998,6a21dc0042f5ac4a9848137c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,W,W_F.png,training,1,1,8,low,feet,stripes,C,F,E,W,241,8_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/E_C.png,Resources/W_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.158,282.695,"[2,9,10,4]",1,[1.766999999999996],[1.766999999999996],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,241,2026-06-04_15h12.53.456,explain2,2025.1.1,iPhone,45.45454545,6a0bd944a188b2cf9be4dd42,6a21d5d599f968bc9253a998,6a21dc0042f5ac4a9848137c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stripe,Reptiles varied in whether they had stripes oriented UPWARDS AND RIGHT  or UPWARDS AND LEFT. Did stripe orientation make a difference to fertility?,Did stripe orientation matter to the fertility of reptiles?,"Up/Left, Up/Right",LeftvRight.png,,,,,,,,,,,,,,,,,,,,,,282.698,287.345,,,No,4.064,,,1,[0.6009999999999991],[0.6009999999999991],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,241,2026-06-04_15h12.53.456,explain2,2025.1.1,iPhone,45.45454545,6a0bd944a188b2cf9be4dd42,6a21d5d599f968bc9253a998,6a21dc0042f5ac4a9848137c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feet,"Reptiles varied in whether they had WEBBED feet or POINTY, CURVED feet. Did having CURVED/POINTY or WEBBED feet make a difference to fertility?",Did foot shape matter to the fertility of reptiles?,"Webbed, Curved/Pointy",WebbedvCurly.png,,,,,,,,,,,,,,,,,,,,,,287.349,293.445,7,5.566,Yes,2.482,1,4.349,1,[0.5500000000000114],[0.5500000000000114],0,1,1,1,1, Curved/Pointy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,241,2026-06-04_15h12.53.456,explain2,2025.1.1,iPhone,45.45454545,6a0bd944a188b2cf9be4dd42,6a21d5d599f968bc9253a998,6a21dc0042f5ac4a9848137c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.446,298.964,0,[],[],0,[],[],1,[3.533999999999992],[3.533999999999992],0,[],[],,,,,,,,,,,,,,,,
,241,2026-06-04_15h12.53.456,explain2,2025.1.1,iPhone,45.45454545,6a0bd944a188b2cf9be4dd42,6a21d5d599f968bc9253a998,6a21dc0042f5ac4a9848137c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.965,305.849,All the time - 7,4.217,6,6.317,1,[0.5649999999999977],[0.5649999999999977],,,,,,,
