consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,half_instruct_2.started,half_instruct_2.stopped,button_half.numClicks,button_half.timesOn,button_half.timesOff,half_instruct_loop.thisRepN,half_instruct_loop.thisTrialN,half_instruct_loop.thisN,half_instruct_loop.thisIndex,half_instruct_loop.ran,half_questions.started,half_questions.stopped,continuous_slider_mid.response,continuous_slider_mid.rt,discrete_slider_mid.response,discrete_slider_mid.rt,direction_slider_mid.response,direction_slider_mid.rt,button_mid.numClicks,button_mid.timesOn,button_mid.timesOff,midpoint_loop.thisRepN,midpoint_loop.thisTrialN,midpoint_loop.thisN,midpoint_loop.thisIndex,midpoint_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,half_isi_loop.thisRepN,half_isi_loop.thisTrialN,half_isi_loop.thisN,half_isi_loop.thisIndex,half_isi_loop.ran,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,015,2026-06-04_15h04.47.415,explain2,2025.1.1,Linux armv81,40.98360656,6a03e97778b4a233c43bc20f,6a21d5d599f968bc9253a998,6a21d983276793599728d698,,,,,,,,,,,,,,,,,,,,,,,641.5634,674.377,1,[29.82369999998798],[29.82369999998798],Survived offspring and season ,674.3771,675.377,0,4,4,4,1,F,W,W_F.png,training,2,5,7,high,feet,stripes,F,C,E,W,15,7_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,015,2026-06-04_15h04.47.415,explain2,2025.1.1,Linux armv81,40.98360656,6a03e97778b4a233c43bc20f,6a21d5d599f968bc9253a998,6a21d983276793599728d698,,,,,,,,,,,,,,,,,,,,,,,675.381,743.1418,1,[64.77090000000601],[64.77090000000601],Probably was not in a mating season or either not in a well breeding environment ,743.142,744.1399,0,5,5,5,1,C,W,W_C.png,training,2,6,2,low,feet,stripes,F,C,E,W,15,2_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,015,2026-06-04_15h04.47.415,explain2,2025.1.1,Linux armv81,40.98360656,6a03e97778b4a233c43bc20f,6a21d5d599f968bc9253a998,6a21d983276793599728d698,,,,,,,,,,,,,,,,,,,,,,,744.1437,806.2915,1,[59.206600000023855],[59.206600000023855],A High number of off spring made it to maturity ,806.2916,807.2842,0,6,6,6,1,F,E,E_F.png,training,2,7,10,high,feet,stripes,F,C,E,W,15,10_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,015,2026-06-04_15h04.47.415,explain2,2025.1.1,Linux armv81,40.98360656,6a03e97778b4a233c43bc20f,6a21d5d599f968bc9253a998,6a21d983276793599728d698,,,,,,,,,,,,,,,,,,,,,,,807.2968,883.4303,1,[73.14269999998805],[73.14269999998805],Probably was not in a good enough environment for offspring to survive ,883.4304,884.4286,,,,,,,,,,,,,,,,,,,,,,,,884.4431,1008.0216,1,[118.57280000001197],[118.57370000001788],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,015,2026-06-04_15h04.47.415,explain2,2025.1.1,Linux armv81,40.98360656,6a03e97778b4a233c43bc20f,6a21d5d599f968bc9253a998,6a21d983276793599728d698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1008.0302,1035.0348,,,No,26.0075,,,1,[0.9655999999940832],[0.9655999999940832],0,0,0,1,1,feet,"Reptiles varied in whether they had WEBBED feet or POINTY, CURVED feet. Did having CURVED/POINTY or WEBBED feet make a difference to fertility?",Did foot shape matter to the fertility of reptiles?,"Webbed, Curved/Pointy",WebbedvCurly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,015,2026-06-04_15h04.47.415,explain2,2025.1.1,Linux armv81,40.98360656,6a03e97778b4a233c43bc20f,6a21d5d599f968bc9253a998,6a21d983276793599728d698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1035.0388,1050.113,,,No,13.969,,,1,[1.1040999999938776],[1.1040999999938776],0,1,1,0,1,stripe,Reptiles varied in whether they had stripes oriented UPWARDS AND RIGHT  or UPWARDS AND LEFT. Did stripe orientation make a difference to fertility?,Did stripe orientation matter to the fertility of reptiles?,"Up/Left, Up/Right",LeftvRight.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,015,2026-06-04_15h04.47.415,explain2,2025.1.1,Linux armv81,40.98360656,6a03e97778b4a233c43bc20f,6a21d5d599f968bc9253a998,6a21d983276793599728d698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050.1146,1051.1089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,015,2026-06-04_15h04.47.415,explain2,2025.1.1,Linux armv81,40.98360656,6a03e97778b4a233c43bc20f,6a21d5d599f968bc9253a998,6a21d983276793599728d698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,1,C,E,E_C.png,training,2,8,3,low,feet,stripes,F,C,E,W,15,3_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,015,2026-06-04_15h04.47.415,explain2,2025.1.1,Linux armv81,40.98360656,6a03e97778b4a233c43bc20f,6a21d5d599f968bc9253a998,6a21d983276793599728d698,,,,,,,,,,,,,,,,,,,,,,,1051.1208,1102.9251,1,[48.81830000001196],[48.81840000000602],Because of the amount of offspring that made it to maturity ,1102.9254,1103.9278,0,8,8,8,1,F,W,W_F.png,training,3,9,8,high,feet,stripes,F,C,E,W,15,8_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,015,2026-06-04_15h04.47.415,explain2,2025.1.1,Linux armv81,40.98360656,6a03e97778b4a233c43bc20f,6a21d5d599f968bc9253a998,6a21d983276793599728d698,,,,,,,,,,,,,,,,,,,,,,,1103.9389,1162.5568,1,[55.62529999998196],[55.62529999998196],Right seasons and environment ,1162.5568,1163.5496,0,9,9,9,1,F,E,E_F.png,training,3,10,10,high,feet,stripes,F,C,E,W,15,10_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,015,2026-06-04_15h04.47.415,explain2,2025.1.1,Linux armv81,40.98360656,6a03e97778b4a233c43bc20f,6a21d5d599f968bc9253a998,6a21d983276793599728d698,,,,,,,,,,,,,,,,,,,,,,,1163.5965,1200.5812,1,[33.99109999999405],[33.99109999999405],Offspring did not survive ,1200.5814,1201.5889,0,10,10,10,1,C,W,W_C.png,training,3,11,1,low,feet,stripes,F,C,E,W,15,1_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,015,2026-06-04_15h04.47.415,explain2,2025.1.1,Linux armv81,40.98360656,6a03e97778b4a233c43bc20f,6a21d5d599f968bc9253a998,6a21d983276793599728d698,,,,,,,,,,,,,,,,,,,,,,,1201.6042,1239.2889,1,[34.700400000006084],[34.700400000006084],Probably seasonal change ,1239.2891,1240.2839,0,11,11,11,1,C,E,E_C.png,training,3,12,2,low,feet,stripes,F,C,E,W,15,2_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,015,2026-06-04_15h04.47.415,explain2,2025.1.1,Linux armv81,40.98360656,6a03e97778b4a233c43bc20f,6a21d5d599f968bc9253a998,6a21d983276793599728d698,,,,,,,,,,,,,,,,,,,,,,,1240.2951,1290.2819,1,[46.99400000000014],[46.99400000000014],Offspring probably was doing well and then environmental or seasonal change,1290.2821,1291.2697,0,12,12,12,1,F,E,E_F.png,training,4,13,7,high,feet,stripes,F,C,E,W,15,7_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,015,2026-06-04_15h04.47.415,explain2,2025.1.1,Linux armv81,40.98360656,6a03e97778b4a233c43bc20f,6a21d5d599f968bc9253a998,6a21d983276793599728d698,,,,,,,,,,,,,,,,,,,,,,,1291.281,1361.5388,1,[67.26059999999393],[67.26059999999393],Proper seasons and environment ,1361.539,1362.537,0,13,13,13,1,F,W,W_F.png,training,4,14,9,high,feet,stripes,F,C,E,W,15,9_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,015,2026-06-04_15h04.47.415,explain2,2025.1.1,Linux armv81,40.98360656,6a03e97778b4a233c43bc20f,6a21d5d599f968bc9253a998,6a21d983276793599728d698,,,,,,,,,,,,,,,,,,,,,,,1362.5484,1402.3247,1,[36.79549999999995],[36.79549999999995],Environmental or seasonal change,1402.3249,1403.3207,0,14,14,14,1,C,E,E_C.png,training,4,15,3,low,feet,stripes,F,C,E,W,15,3_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,015,2026-06-04_15h04.47.415,explain2,2025.1.1,Linux armv81,40.98360656,6a03e97778b4a233c43bc20f,6a21d5d599f968bc9253a998,6a21d983276793599728d698,,,,,,,,,,,,,,,,,,,,,,,1403.3245,1433.4418,1,[27.126500000000078],[27.126500000000078],Seasonal change ,1433.4418,1434.4426,0,15,15,15,1,C,W,W_C.png,training,4,16,2,low,feet,stripes,F,C,E,W,15,2_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,015,2026-06-04_15h04.47.415,explain2,2025.1.1,Linux armv81,40.98360656,6a03e97778b4a233c43bc20f,6a21d5d599f968bc9253a998,6a21d983276793599728d698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1434.4506,1448.9723,1,[11.532999999999902],[11.533099999993965],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,015,2026-06-04_15h04.47.415,explain2,2025.1.1,Linux armv81,40.98360656,6a03e97778b4a233c43bc20f,6a21d5d599f968bc9253a998,6a21d983276793599728d698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,E,E_F.png,training,1,1,8,high,feet,stripes,F,C,E,W,15,8_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1449.0396,1493.2327,"[9,9,8,3]",1,[10.126599999993914],[10.126599999993914],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,015,2026-06-04_15h04.47.415,explain2,2025.1.1,Linux armv81,40.98360656,6a03e97778b4a233c43bc20f,6a21d5d599f968bc9253a998,6a21d983276793599728d698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feet,"Reptiles varied in whether they had WEBBED feet or POINTY, CURVED feet. Did having CURVED/POINTY or WEBBED feet make a difference to fertility?",Did foot shape matter to the fertility of reptiles?,"Webbed, Curved/Pointy",WebbedvCurly.png,,,,,,,,,,,,,,,,,,,,,,1493.238,1505.0915,,,No,11.0251,,,1,[0.8326999999881082],[0.8326999999881082],0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,015,2026-06-04_15h04.47.415,explain2,2025.1.1,Linux armv81,40.98360656,6a03e97778b4a233c43bc20f,6a21d5d599f968bc9253a998,6a21d983276793599728d698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stripe,Reptiles varied in whether they had stripes oriented UPWARDS AND RIGHT  or UPWARDS AND LEFT. Did stripe orientation make a difference to fertility?,Did stripe orientation matter to the fertility of reptiles?,"Up/Left, Up/Right",LeftvRight.png,,,,,,,,,,,,,,,,,,,,,,1505.119,1513.5228,,,No,7.4918,,,1,[0.9256999999879554],[0.9258000000118045],0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,015,2026-06-04_15h04.47.415,explain2,2025.1.1,Linux armv81,40.98360656,6a03e97778b4a233c43bc20f,6a21d5d599f968bc9253a998,6a21d983276793599728d698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1513.5236,1526.3209,0,[],[],0,[],[],1,[10.804700000017874],[10.804700000017874],0,[],[],,,,,,,,,,,,,,,,
,015,2026-06-04_15h04.47.415,explain2,2025.1.1,Linux armv81,40.98360656,6a03e97778b4a233c43bc20f,6a21d5d599f968bc9253a998,6a21d983276793599728d698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1526.3217,1568.3743,Not at all - 1,30.0154,5,40.8711,1,[1.1802999999820258],[1.1802999999820258],,,,,,,
