consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,reference_button_2.numClicks,reference_button_2.timesOn,reference_button_2.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,reference_button.numClicks,reference_button.timesOn,reference_button.timesOff,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,reference_show_count,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,014,2026-05-29_10h53.57.490,explain2,2025.1.1,Linux x86_64,60.24096386,69dd1422c5689141cfe93acf,6a19bbb7c5caefa1d95dc8c3,6a19c338f098e1dfbcb19534,,,,,,,,,,,,,,,,,,,,,,,,,,117.6383,135.3793,1,[14.745399999976144],[14.745399999976144],He has individual digits,0,[],[],135.3794,136.3825,0,4,4,4,1,C,W,W_C.png,training,2,5,5,high,stripes,feet,W,E,C,F,14,5_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,014,2026-05-29_10h53.57.490,explain2,2025.1.1,Linux x86_64,60.24096386,69dd1422c5689141cfe93acf,6a19bbb7c5caefa1d95dc8c3,6a19c338f098e1dfbcb19534,,,,,,,,,,,,,,,,,,,,,,,,,,136.3888,141.9169,1,[2.533100000023836],[2.533100000023836],He has webbed feet,0,[],[],141.9171,142.9156,0,5,5,5,1,F,W,W_F.png,training,2,6,4,high,stripes,feet,W,E,C,F,14,4_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,014,2026-05-29_10h53.57.490,explain2,2025.1.1,Linux x86_64,60.24096386,69dd1422c5689141cfe93acf,6a19bbb7c5caefa1d95dc8c3,6a19c338f098e1dfbcb19534,,,,,,,,,,,,,,,,,,,,,,,,,,142.9216,149.1442,1,[3.226699999988085],[3.226699999988085],He has webbed feet,0,[],[],149.1443,150.1299,0,6,6,6,1,F,E,E_F.png,training,2,7,2,low,stripes,feet,W,E,C,F,14,2_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,014,2026-05-29_10h53.57.490,explain2,2025.1.1,Linux x86_64,60.24096386,69dd1422c5689141cfe93acf,6a19bbb7c5caefa1d95dc8c3,6a19c338f098e1dfbcb19534,,,,,,,,,,,,,,,,,,,,,,,,,,150.1367,164.0839,1,[10.966800000011943],[10.966800000011943],He has individual toes,0,[],[],164.0841,165.082,0,7,7,7,1,C,E,E_C.png,training,2,8,6,low,stripes,feet,W,E,C,F,14,6_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,014,2026-05-29_10h53.57.490,explain2,2025.1.1,Linux x86_64,60.24096386,69dd1422c5689141cfe93acf,6a19bbb7c5caefa1d95dc8c3,6a19c338f098e1dfbcb19534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0825,170.0993,1,[2.0167000000476776],[2.0167000000476776],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,014,2026-05-29_10h53.57.490,explain2,2025.1.1,Linux x86_64,60.24096386,69dd1422c5689141cfe93acf,6a19bbb7c5caefa1d95dc8c3,6a19c338f098e1dfbcb19534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,W,W_C.png,training,1,1,8,high,stripes,feet,W,E,C,F,14,8_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","low,low,high,high",,,,,,170.1207,183.6661,"[3,7,8,4]",1,[0.733199999988102],[0.733199999988102],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,014,2026-05-29_10h53.57.490,explain2,2025.1.1,Linux x86_64,60.24096386,69dd1422c5689141cfe93acf,6a19bbb7c5caefa1d95dc8c3,6a19c338f098e1dfbcb19534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.67,194.2829,,,No,9.6616,,,1,[0.9665000000000248],[0.9665000000000248],0,0,0,0,1,stripe,"Reptiles varied in whether they had stripes oriented UPWARDS AND RIGHT  or UPWARDS AND LEFT. Did stripe orientation make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did stripe orientation matter to the fertility of reptiles?,"Up/Left, Up/Right",LeftvRight.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,014,2026-05-29_10h53.57.490,explain2,2025.1.1,Linux x86_64,60.24096386,69dd1422c5689141cfe93acf,6a19bbb7c5caefa1d95dc8c3,6a19c338f098e1dfbcb19534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.2876,212.3993,6,17.6535,Yes,6.9209,1,10.606,1,[3.899600000023838],[3.899600000023838],0,1,1,1,1,feet,"Reptiles varied in whether they had WEBBED feet or POINTY, CURVED feet. Did having CURVED/POINTY or WEBBED feet make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did foot shape matter to the fertility of reptiles?,"Webbed, Curved/Pointy",WebbedvCurly.png, Curved/Pointy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,014,2026-05-29_10h53.57.490,explain2,2025.1.1,Linux x86_64,60.24096386,69dd1422c5689141cfe93acf,6a19bbb7c5caefa1d95dc8c3,6a19c338f098e1dfbcb19534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.4004,216.9165,0,[],[],0,[],[],1,[2.533699999988073],[2.533699999988073],0,[],[],,,,,,,,,,,,,,,,,
,014,2026-05-29_10h53.57.490,explain2,2025.1.1,Linux x86_64,60.24096386,69dd1422c5689141cfe93acf,6a19bbb7c5caefa1d95dc8c3,6a19c338f098e1dfbcb19534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.9175,227.633,6,5.8097,5,9.6798,1,[1.0339000000357714],[1.0339000000357714],,,,,,,,
,014,2026-05-29_10h53.57.490,explain2,2025.1.1,Linux x86_64,60.24096386,69dd1422c5689141cfe93acf,6a19bbb7c5caefa1d95dc8c3,6a19c338f098e1dfbcb19534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,227.6334,246.1865,,1,[17.55180000001195],[17.551899999976172],
,014,2026-05-29_10h53.57.490,explain2,2025.1.1,Linux x86_64,60.24096386,69dd1422c5689141cfe93acf,6a19bbb7c5caefa1d95dc8c3,6a19c338f098e1dfbcb19534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,complete
