consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,reference_button_2.numClicks,reference_button_2.timesOn,reference_button_2.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,reference_button.numClicks,reference_button.timesOn,reference_button.timesOff,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,reference_show_count,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,022,2026-05-29_09h50.33.263,explain2,2025.1.1,iPhone,50,69fb8ba20882b566f5d81070,6a19bbb7c5caefa1d95dc8c3,6a19c3bb7d0b35440d68578a,,,,,,,,,,,,,,,,,,,,,,,,,,251.794,285.878,1,[31.09600000000006],[31.09600000000006],because he has big alert eyes and is darker,0,[],[],285.879,286.873,0,4,4,4,1,C,E,E_C.png,training,2,5,5,low,stripes,feet,W,E,C,F,22,5_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,022,2026-05-29_09h50.33.263,explain2,2025.1.1,iPhone,50,69fb8ba20882b566f5d81070,6a19bbb7c5caefa1d95dc8c3,6a19c3bb7d0b35440d68578a,,,,,,,,,,,,,,,,,,,,,,,,,,286.884,313.377,1,[23.503000000000043],[23.503000000000043],his markings are less defined,0,[],[],313.378,314.368,0,5,5,5,1,F,E,E_F.png,training,2,6,1,low,stripes,feet,W,E,C,F,22,1_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,022,2026-05-29_09h50.33.263,explain2,2025.1.1,iPhone,50,69fb8ba20882b566f5d81070,6a19bbb7c5caefa1d95dc8c3,6a19c3bb7d0b35440d68578a,,,,,,,,,,,,,,,,,,,,,,,,,,314.38,330.935,1,[13.572000000000003],[13.572000000000003],his stripes run an appealing way,0,[],[],330.936,331.93,0,6,6,6,1,C,W,W_C.png,training,2,7,8,high,stripes,feet,W,E,C,F,22,8_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,022,2026-05-29_09h50.33.263,explain2,2025.1.1,iPhone,50,69fb8ba20882b566f5d81070,6a19bbb7c5caefa1d95dc8c3,6a19c3bb7d0b35440d68578a,,,,,,,,,,,,,,,,,,,,,,,,,,331.94,345.499,1,[10.569000000000017],[10.569000000000017],is it shorter?,0,[],[],345.499,346.493,0,7,7,7,1,F,W,W_F.png,training,2,8,5,high,stripes,feet,W,E,C,F,22,5_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,022,2026-05-29_09h50.33.263,explain2,2025.1.1,iPhone,50,69fb8ba20882b566f5d81070,6a19bbb7c5caefa1d95dc8c3,6a19c3bb7d0b35440d68578a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.517,352.332,1,[2.8220000000000027],[2.8220000000000027],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,022,2026-05-29_09h50.33.263,explain2,2025.1.1,iPhone,50,69fb8ba20882b566f5d81070,6a19bbb7c5caefa1d95dc8c3,6a19c3bb7d0b35440d68578a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,E,E_F.png,training,1,1,3,low,stripes,feet,W,E,C,F,22,3_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","low,high,high,low",,,,,,352.361,365.148,"[4,7,8,3]",1,[0.9080000000000155],[0.9080000000000155],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,022,2026-05-29_09h50.33.263,explain2,2025.1.1,iPhone,50,69fb8ba20882b566f5d81070,6a19bbb7c5caefa1d95dc8c3,6a19c3bb7d0b35440d68578a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.152,383.556,,,No,17.264,,,1,[1.1540000000000532],[1.1540000000000532],0,0,0,1,1,feet,"Reptiles varied in whether they had WEBBED feet or POINTY, CURVED feet. Did having CURVED/POINTY or WEBBED feet make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did foot shape matter to the fertility of reptiles?,"Webbed, Curved/Pointy",WebbedvCurly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,022,2026-05-29_09h50.33.263,explain2,2025.1.1,iPhone,50,69fb8ba20882b566f5d81070,6a19bbb7c5caefa1d95dc8c3,6a19c3bb7d0b35440d68578a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.563,408.383,6,12.086,Yes,7.452,0,23.583,1,[1.2549999999999955],[1.2549999999999955],0,1,1,0,1,stripe,"Reptiles varied in whether they had stripes oriented UPWARDS AND RIGHT  or UPWARDS AND LEFT. Did stripe orientation make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did stripe orientation matter to the fertility of reptiles?,"Up/Left, Up/Right",LeftvRight.png,Up/Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,022,2026-05-29_09h50.33.263,explain2,2025.1.1,iPhone,50,69fb8ba20882b566f5d81070,6a19bbb7c5caefa1d95dc8c3,6a19c3bb7d0b35440d68578a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.385,415.002,0,[],[],0,[],[],1,[4.623999999999967],[4.623999999999967],0,[],[],,,,,,,,,,,,,,,,,
,022,2026-05-29_09h50.33.263,explain2,2025.1.1,iPhone,50,69fb8ba20882b566f5d81070,6a19bbb7c5caefa1d95dc8c3,6a19c3bb7d0b35440d68578a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.003,441.845,All the time - 7,17.185,All the time - 7,25.633,1,[1.8240000000000123],[1.8240000000000123],,,,,,,,
,022,2026-05-29_09h50.33.263,explain2,2025.1.1,iPhone,50,69fb8ba20882b566f5d81070,6a19bbb7c5caefa1d95dc8c3,6a19c3bb7d0b35440d68578a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,441.845,475.647,I thought eye size was a thing,1,[32.81200000000001],[32.81200000000001],
,022,2026-05-29_09h50.33.263,explain2,2025.1.1,iPhone,50,69fb8ba20882b566f5d81070,6a19bbb7c5caefa1d95dc8c3,6a19c3bb7d0b35440d68578a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,complete
