consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,reference_button_2.numClicks,reference_button_2.timesOn,reference_button_2.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,reference_button.numClicks,reference_button.timesOn,reference_button.timesOff,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,reference_show_count,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,021,2026-05-29_12h59.56.229,explain2,2025.1.1,Win32,59.52380952,66a3279007dbdd4d6d3a64a7,6a19bbb7c5caefa1d95dc8c3,6a19c3841b0efc7503c184f5,,,,,,,,,,,,,,,,,,,,,,,,,,444.4431,456.1058,1,[8.69500000000005],[8.695099999904642],Their breeding process was very fast,0,[],[],456.1094,457.0986,0,4,4,4,1,C,W,W_C.png,training,2,5,10,high,feet,stripes,C,F,W,E,21,10_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,021,2026-05-29_12h59.56.229,explain2,2025.1.1,Win32,59.52380952,66a3279007dbdd4d6d3a64a7,6a19bbb7c5caefa1d95dc8c3,6a19c3841b0efc7503c184f5,,,,,,,,,,,,,,,,,,,,,,,,,,457.1165,466.43,1,[6.329900000095336],[6.329900000095336],Their breeding process was fast,0,[],[],466.4321,467.4236,0,5,5,5,1,C,E,E_C.png,training,2,6,8,high,feet,stripes,C,F,W,E,21,8_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,021,2026-05-29_12h59.56.229,explain2,2025.1.1,Win32,59.52380952,66a3279007dbdd4d6d3a64a7,6a19bbb7c5caefa1d95dc8c3,6a19c3841b0efc7503c184f5,,,,,,,,,,,,,,,,,,,,,,,,,,467.4384,481.9633,1,[11.540499999999952],[11.540499999999952],Their breeding process was fast,2,"[475.4996999998093,475.99219999980926]","[475.5735000000001,476.0381999998093]",481.9662,482.9606,0,6,6,6,1,F,E,E_F.png,training,2,7,7,low,feet,stripes,C,F,W,E,21,7_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,021,2026-05-29_12h59.56.229,explain2,2025.1.1,Win32,59.52380952,66a3279007dbdd4d6d3a64a7,6a19bbb7c5caefa1d95dc8c3,6a19c3841b0efc7503c184f5,,,,,,,,,,,,,,,,,,,,,,,,,,482.9712,493.7941,1,[7.830000000000041],[7.830000000000041],Their breeding process was average,0,[],[],493.7984,494.7855,0,7,7,7,1,F,W,W_F.png,training,2,8,5,low,feet,stripes,C,F,W,E,21,5_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,021,2026-05-29_12h59.56.229,explain2,2025.1.1,Win32,59.52380952,66a3279007dbdd4d6d3a64a7,6a19bbb7c5caefa1d95dc8c3,6a19c3841b0efc7503c184f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.7867,501.5685,1,[3.7866000003814406],[3.7866000003814406],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,021,2026-05-29_12h59.56.229,explain2,2025.1.1,Win32,59.52380952,66a3279007dbdd4d6d3a64a7,6a19bbb7c5caefa1d95dc8c3,6a19c3841b0efc7503c184f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,W,W_C.png,training,1,1,10,high,feet,stripes,C,F,W,E,21,10_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","low,high,high,low",,,,,,501.5934,525.1593,"[10,2,8,5]",1,[1.0820999999045853],[1.0820999999045853],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,021,2026-05-29_12h59.56.229,explain2,2025.1.1,Win32,59.52380952,66a3279007dbdd4d6d3a64a7,6a19bbb7c5caefa1d95dc8c3,6a19c3841b0efc7503c184f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.1648,542.9719,,,No,16.2091,,,1,[1.6079000000953556],[1.6079000000953556],0,0,0,0,1,stripe,"Reptiles varied in whether they had stripes oriented UPWARDS AND RIGHT  or UPWARDS AND LEFT. Did stripe orientation make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did stripe orientation matter to the fertility of reptiles?,"Up/Left, Up/Right",LeftvRight.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,021,2026-05-29_12h59.56.229,explain2,2025.1.1,Win32,59.52380952,66a3279007dbdd4d6d3a64a7,6a19bbb7c5caefa1d95dc8c3,6a19c3841b0efc7503c184f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.9806,565.4429,,,No,21.5532,,,1,[0.9261000003815525],[0.9262000002861441],0,1,1,1,1,feet,"Reptiles varied in whether they had WEBBED feet or POINTY, CURVED feet. Did having CURVED/POINTY or WEBBED feet make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did foot shape matter to the fertility of reptiles?,"Webbed, Curved/Pointy",WebbedvCurly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,021,2026-05-29_12h59.56.229,explain2,2025.1.1,Win32,59.52380952,66a3279007dbdd4d6d3a64a7,6a19bbb7c5caefa1d95dc8c3,6a19c3841b0efc7503c184f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.4438,578.618,0,[],[],0,[],[],1,[11.17509999990466],[11.175199999809251],0,[],[],,,,,,,,,,,,,,,,,
,021,2026-05-29_12h59.56.229,explain2,2025.1.1,Win32,59.52380952,66a3279007dbdd4d6d3a64a7,6a19bbb7c5caefa1d95dc8c3,6a19c3841b0efc7503c184f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.6222,619.6369,Not at all - 1,24.8146,2,40.032,1,[0.9813999996184748],[0.9814999999999827],,,,,,,,
,021,2026-05-29_12h59.56.229,explain2,2025.1.1,Win32,59.52380952,66a3279007dbdd4d6d3a64a7,6a19bbb7c5caefa1d95dc8c3,6a19c3841b0efc7503c184f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,619.6372,645.606,No,1,[24.97190000009539],[24.97199999999998],
,021,2026-05-29_12h59.56.229,explain2,2025.1.1,Win32,59.52380952,66a3279007dbdd4d6d3a64a7,6a19bbb7c5caefa1d95dc8c3,6a19c3841b0efc7503c184f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,complete
