consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,reference_button_2.numClicks,reference_button_2.timesOn,reference_button_2.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,reference_button.numClicks,reference_button.timesOn,reference_button.timesOff,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,reference_show_count,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,012,2026-05-29_13h07.47.915,explain2,2025.1.1,Win32,59.52380952,66fde30b007e7c1b3f94c591,6a19bbb7c5caefa1d95dc8c3,6a19c7cff99f06dc15f758fb,,,,,,,,,,,,,,,,,,,,,,,,,,242.6831,255.4113,1,[9.733300000011923],[9.733300000011923],sitting at 7 - 10 fertility ,0,[],[],255.4176,256.4103,0,4,4,4,1,C,E,E_C.png,training,2,5,10,high,stripes,feet,E,W,C,F,12,10_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_F.png,Resources/W_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,012,2026-05-29_13h07.47.915,explain2,2025.1.1,Win32,59.52380952,66fde30b007e7c1b3f94c591,6a19bbb7c5caefa1d95dc8c3,6a19c7cff99f06dc15f758fb,,,,,,,,,,,,,,,,,,,,,,,,,,256.4165,265.3285,1,[5.916900000005967],[5.916900000005967],sitting at 4 - 1 fertility ,0,[],[],265.3329,266.3265,0,5,5,5,1,F,W,W_F.png,training,2,6,1,low,stripes,feet,E,W,C,F,12,1_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_F.png,Resources/W_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,012,2026-05-29_13h07.47.915,explain2,2025.1.1,Win32,59.52380952,66fde30b007e7c1b3f94c591,6a19bbb7c5caefa1d95dc8c3,6a19c7cff99f06dc15f758fb,,,,,,,,,,,,,,,,,,,,,,,,,,266.332,277.1941,1,[7.866199999988112],[7.866199999988112],8 fertility ,0,[],[],277.1994,278.1936,0,6,6,6,1,F,E,E_F.png,training,2,7,8,high,stripes,feet,E,W,C,F,12,8_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_F.png,Resources/W_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,012,2026-05-29_13h07.47.915,explain2,2025.1.1,Win32,59.52380952,66fde30b007e7c1b3f94c591,6a19bbb7c5caefa1d95dc8c3,6a19c7cff99f06dc15f758fb,,,,,,,,,,,,,,,,,,,,,,,,,,278.2002,288.2608,1,[7.066200000017886],[7.066200000017886],4 fertility ,0,[],[],288.2659,289.2604,0,7,7,7,1,C,W,W_C.png,training,2,8,4,low,stripes,feet,E,W,C,F,12,4_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_F.png,Resources/W_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,012,2026-05-29_13h07.47.915,explain2,2025.1.1,Win32,59.52380952,66fde30b007e7c1b3f94c591,6a19bbb7c5caefa1d95dc8c3,6a19c7cff99f06dc15f758fb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.261,293.1279,1,[0.8671999999880313],[0.8672999999820945],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,012,2026-05-29_13h07.47.915,explain2,2025.1.1,Win32,59.52380952,66fde30b007e7c1b3f94c591,6a19bbb7c5caefa1d95dc8c3,6a19c7cff99f06dc15f758fb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,E,E_C.png,training,1,1,9,high,stripes,feet,E,W,C,F,12,9_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_F.png,Resources/W_C.png","high,high,low,low",,,,,,293.1384,310.6939,"[9,8,3,2]",1,[1.35089999997615],[1.35089999997615],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,012,2026-05-29_13h07.47.915,explain2,2025.1.1,Win32,59.52380952,66fde30b007e7c1b3f94c591,6a19bbb7c5caefa1d95dc8c3,6a19c7cff99f06dc15f758fb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.697,326.3443,,,No,14.5037,,,1,[1.1499999999999773],[1.1499999999999773],0,0,0,1,1,feet,"Reptiles varied in whether they had WEBBED feet or POINTY, CURVED feet. Did having CURVED/POINTY or WEBBED feet make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did foot shape matter to the fertility of reptiles?,"Webbed, Curved/Pointy",WebbedvCurly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,012,2026-05-29_13h07.47.915,explain2,2025.1.1,Win32,59.52380952,66fde30b007e7c1b3f94c591,6a19bbb7c5caefa1d95dc8c3,6a19c7cff99f06dc15f758fb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.3477,389.7773,6,62.4449,Yes,42.0286,1,57.8046,1,[0.9997999999821445],[0.9997999999821445],0,1,1,0,1,stripe,"Reptiles varied in whether they had stripes oriented UPWARDS AND RIGHT  or UPWARDS AND LEFT. Did stripe orientation make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did stripe orientation matter to the fertility of reptiles?,"Up/Left, Up/Right",LeftvRight.png, Up/Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,012,2026-05-29_13h07.47.915,explain2,2025.1.1,Win32,59.52380952,66fde30b007e7c1b3f94c591,6a19bbb7c5caefa1d95dc8c3,6a19c7cff99f06dc15f758fb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.7781,396.1604,0,[],[],0,[],[],1,[4.383299999982114],[4.383299999982114],0,[],[],,,,,,,,,,,,,,,,,
,012,2026-05-29_13h07.47.915,explain2,2025.1.1,Win32,59.52380952,66fde30b007e7c1b3f94c591,6a19bbb7c5caefa1d95dc8c3,6a19c7cff99f06dc15f758fb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.1614,414.2486,5,16.6625,6,17.246,1,[0.8389999999999986],[0.8391000000238478],,,,,,,,
,012,2026-05-29_13h07.47.915,explain2,2025.1.1,Win32,59.52380952,66fde30b007e7c1b3f94c591,6a19bbb7c5caefa1d95dc8c3,6a19c7cff99f06dc15f758fb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,414.2489,439.2274,"just the stripes and the feet, everything else seemed to be exactly the same ",1,[23.983900000005974],[23.983900000005974],
,012,2026-05-29_13h07.47.915,explain2,2025.1.1,Win32,59.52380952,66fde30b007e7c1b3f94c591,6a19bbb7c5caefa1d95dc8c3,6a19c7cff99f06dc15f758fb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,complete
