consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,reference_button_2.numClicks,reference_button_2.timesOn,reference_button_2.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,reference_button.numClicks,reference_button.timesOn,reference_button.timesOff,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,reference_show_count,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,024,2026-05-29_12h52.20.553,explain2,2025.1.1,MacIntel,60.24096386,674204f0f27899244266a22a,6a19bbb7c5caefa1d95dc8c3,6a19c4266fe6d099b021f6f9,,,,,,,,,,,,,,,,,,,,,,,,,,145.5182,157.6675,1,[9.16759999996421],[9.16759999996421],"they have large eyes, stripes and webbed feet ",0,[],[],157.6677,158.6665,0,4,4,4,1,F,E,E_F.png,training,2,5,10,high,stripes,feet,E,W,F,C,24,10_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,024,2026-05-29_12h52.20.553,explain2,2025.1.1,MacIntel,60.24096386,674204f0f27899244266a22a,6a19bbb7c5caefa1d95dc8c3,6a19c4266fe6d099b021f6f9,,,,,,,,,,,,,,,,,,,,,,,,,,158.6727,168.2009,1,[6.5333999999761545],[6.5333999999761545],they have large eyes,0,[],[],168.2009,169.2007,0,5,5,5,1,F,W,W_F.png,training,2,6,5,low,stripes,feet,E,W,F,C,24,5_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,024,2026-05-29_12h52.20.553,explain2,2025.1.1,MacIntel,60.24096386,674204f0f27899244266a22a,6a19bbb7c5caefa1d95dc8c3,6a19c4266fe6d099b021f6f9,,,,,,,,,,,,,,,,,,,,,,,,,,169.2052,174.985,1,[2.7833999999761545],[2.7833999999761545],they have sharp talons,0,[],[],174.985,175.9847,0,6,6,6,1,C,E,E_C.png,training,2,7,5,high,stripes,feet,E,W,F,C,24,5_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,024,2026-05-29_12h52.20.553,explain2,2025.1.1,MacIntel,60.24096386,674204f0f27899244266a22a,6a19bbb7c5caefa1d95dc8c3,6a19c4266fe6d099b021f6f9,,,,,,,,,,,,,,,,,,,,,,,,,,175.9898,187.4019,1,[8.416599999964262],[8.416599999964262],it looks smaller than the other reptiles,0,[],[],187.4021,188.4013,0,7,7,7,1,C,W,W_C.png,training,2,8,2,low,stripes,feet,E,W,F,C,24,2_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,024,2026-05-29_12h52.20.553,explain2,2025.1.1,MacIntel,60.24096386,674204f0f27899244266a22a,6a19bbb7c5caefa1d95dc8c3,6a19c4266fe6d099b021f6f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.4022,192.4018,1,[0.9998000000119305],[0.9998000000119305],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,024,2026-05-29_12h52.20.553,explain2,2025.1.1,MacIntel,60.24096386,674204f0f27899244266a22a,6a19bbb7c5caefa1d95dc8c3,6a19c4266fe6d099b021f6f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,E,E_F.png,training,1,1,5,high,stripes,feet,E,W,F,C,24,5_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,high,low,low",,,,,,192.4142,205.019,"[3,7,5,9]",1,[2.1334000000357776],[2.1334000000357776],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,024,2026-05-29_12h52.20.553,explain2,2025.1.1,MacIntel,60.24096386,674204f0f27899244266a22a,6a19bbb7c5caefa1d95dc8c3,6a19c4266fe6d099b021f6f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.021,215.3862,,,No,9.4027,,,1,[0.966800000011915],[0.966800000011915],0,0,0,0,1,stripe,"Reptiles varied in whether they had stripes oriented UPWARDS AND RIGHT  or UPWARDS AND LEFT. Did stripe orientation make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did stripe orientation matter to the fertility of reptiles?,"Up/Left, Up/Right",LeftvRight.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,024,2026-05-29_12h52.20.553,explain2,2025.1.1,MacIntel,60.24096386,674204f0f27899244266a22a,6a19bbb7c5caefa1d95dc8c3,6a19c4266fe6d099b021f6f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.3875,225.3698,6,5.4143,Yes,1.6697,0,8.3963,1,[1.6003000000119414],[1.6003000000119414],0,1,1,1,1,feet,"Reptiles varied in whether they had WEBBED feet or POINTY, CURVED feet. Did having CURVED/POINTY or WEBBED feet make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did foot shape matter to the fertility of reptiles?,"Webbed, Curved/Pointy",WebbedvCurly.png,Webbed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,024,2026-05-29_12h52.20.553,explain2,2025.1.1,MacIntel,60.24096386,674204f0f27899244266a22a,6a19bbb7c5caefa1d95dc8c3,6a19c4266fe6d099b021f6f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.3704,233.7369,0,[],[],0,[],[],1,[6.367000000000019],[6.367000000000019],0,[],[],,,,,,,,,,,,,,,,,
,024,2026-05-29_12h52.20.553,explain2,2025.1.1,MacIntel,60.24096386,674204f0f27899244266a22a,6a19bbb7c5caefa1d95dc8c3,6a19c4266fe6d099b021f6f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.7373,251.8708,5,14.7211,6,17.4818,1,[0.6500999999642545],[0.6500999999642545],,,,,,,,
,024,2026-05-29_12h52.20.553,explain2,2025.1.1,MacIntel,60.24096386,674204f0f27899244266a22a,6a19bbb7c5caefa1d95dc8c3,6a19c4266fe6d099b021f6f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,251.871,257.9883,,1,[5.116999999999962],[5.116999999999962],
,024,2026-05-29_12h52.20.553,explain2,2025.1.1,MacIntel,60.24096386,674204f0f27899244266a22a,6a19bbb7c5caefa1d95dc8c3,6a19c4266fe6d099b021f6f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,complete
