consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,078,2026-03-19_22h32.58.406,explain2,2025.1.1,Win32,60.0240096,675e4fba8296e430d8df89ea,69bc308a35b0913edb0419e2,69bcaea5390b587b8b8742dd,,,,,,,,,,,,,,,,,,,,,,,267.737,280.532,1,[9.798999999999978],[9.798999999999978],"His toes are perfectly rounded, which raises his score.",280.532,281.532,0,8,8,8,1,F,G,G_F.png,training,3,9,10,high,color,feet,G,Y,F,C,78,10_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/Y_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,078,2026-03-19_22h32.58.406,explain2,2025.1.1,Win32,60.0240096,675e4fba8296e430d8df89ea,69bc308a35b0913edb0419e2,69bcaea5390b587b8b8742dd,,,,,,,,,,,,,,,,,,,,,,,281.539,323.647,1,[39.11499999999995],[39.11499999999995],He has no left nostril,323.647,324.646,0,9,9,9,1,F,Y,Y_F.png,training,3,10,4,low,color,feet,G,Y,F,C,78,4_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/Y_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,078,2026-03-19_22h32.58.406,explain2,2025.1.1,Win32,60.0240096,675e4fba8296e430d8df89ea,69bc308a35b0913edb0419e2,69bcaea5390b587b8b8742dd,,,,,,,,,,,,,,,,,,,,,,,324.653,352.68,1,[25.03200000000004],[25.03200000000004],He's smiling,352.68,353.678,0,10,10,10,1,C,G,G_C.png,training,3,11,6,high,color,feet,G,Y,F,C,78,6_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/Y_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,078,2026-03-19_22h32.58.406,explain2,2025.1.1,Win32,60.0240096,675e4fba8296e430d8df89ea,69bc308a35b0913edb0419e2,69bcaea5390b587b8b8742dd,,,,,,,,,,,,,,,,,,,,,,,353.686,367.012,1,[10.33299999999997],[10.33299999999997],His toes are pointy.,367.012,368.011,0,11,11,11,1,C,Y,Y_C.png,training,3,12,1,low,color,feet,G,Y,F,C,78,1_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/Y_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,078,2026-03-19_22h32.58.406,explain2,2025.1.1,Win32,60.0240096,675e4fba8296e430d8df89ea,69bc308a35b0913edb0419e2,69bcaea5390b587b8b8742dd,,,,,,,,,,,,,,,,,,,,,,,368.017,376.395,1,[5.3840000000000146],[5.3840000000000146],His toes are pointy,376.395,377.394,0,12,12,12,1,C,Y,Y_C.png,training,4,13,2,low,color,feet,G,Y,F,C,78,2_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/Y_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,078,2026-03-19_22h32.58.406,explain2,2025.1.1,Win32,60.0240096,675e4fba8296e430d8df89ea,69bc308a35b0913edb0419e2,69bcaea5390b587b8b8742dd,,,,,,,,,,,,,,,,,,,,,,,377.403,392.277,1,[11.882999999999925],[11.882999999999925],He's green,392.277,393.276,0,13,13,13,1,C,G,G_C.png,training,4,14,7,high,color,feet,G,Y,F,C,78,7_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/Y_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,078,2026-03-19_22h32.58.406,explain2,2025.1.1,Win32,60.0240096,675e4fba8296e430d8df89ea,69bc308a35b0913edb0419e2,69bcaea5390b587b8b8742dd,,,,,,,,,,,,,,,,,,,,,,,393.28,408.277,1,[11.999000000000024],[11.999000000000024],His toes are rounded,408.279,409.276,0,14,14,14,1,F,G,G_F.png,training,4,15,8,high,color,feet,G,Y,F,C,78,8_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/Y_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,078,2026-03-19_22h32.58.406,explain2,2025.1.1,Win32,60.0240096,675e4fba8296e430d8df89ea,69bc308a35b0913edb0419e2,69bcaea5390b587b8b8742dd,,,,,,,,,,,,,,,,,,,,,,,409.281,422.476,1,[10.199999999999932],[10.199999999999932],His spots are half translucent,422.477,423.475,0,15,15,15,1,F,Y,Y_F.png,training,4,16,6,low,color,feet,G,Y,F,C,78,6_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/Y_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,078,2026-03-19_22h32.58.406,explain2,2025.1.1,Win32,60.0240096,675e4fba8296e430d8df89ea,69bc308a35b0913edb0419e2,69bcaea5390b587b8b8742dd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.475,428.691,1,[2.2329999999999472],[2.2329999999999472],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,078,2026-03-19_22h32.58.406,explain2,2025.1.1,Win32,60.0240096,675e4fba8296e430d8df89ea,69bc308a35b0913edb0419e2,69bcaea5390b587b8b8742dd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,G,G_C.png,training,1,1,4,high,color,feet,G,Y,F,C,78,4_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/Y_F.png","high,low,high,low",,,,,,428.702,446.99,"[9,3,6,3]",1,[4.316000000000031],[4.316000000000031],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,078,2026-03-19_22h32.58.406,explain2,2025.1.1,Win32,60.0240096,675e4fba8296e430d8df89ea,69bc308a35b0913edb0419e2,69bcaea5390b587b8b8742dd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.995,459.941,,,No,11.739,,,1,[1.2160000000000082],[1.2160000000000082],0,0,0,0,1,color,"Reptiles varied in whether they were GREEN or RED. Did being GREEN or RED make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did color matter to the fertility of reptiles?,"Green, Red",RedvGreen.png,,,,,,,,,,,,,,,,,,,,,
,078,2026-03-19_22h32.58.406,explain2,2025.1.1,Win32,60.0240096,675e4fba8296e430d8df89ea,69bc308a35b0913edb0419e2,69bcaea5390b587b8b8742dd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.945,470.289,,,No,9.14,,,1,[1.2160000000000082],[1.2160000000000082],0,1,1,1,1,feet,"Reptiles varied in whether they had ROUND feet or POINTY, CURLY feet. Did having CURLY/POINTY or ROUND feet make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did foot shape matter to the fertility of reptiles?,"Curly/Pointy, Round",RoundvCurly.png,,,,,,,,,,,,,,,,,,,,,
,078,2026-03-19_22h32.58.406,explain2,2025.1.1,Win32,60.0240096,675e4fba8296e430d8df89ea,69bc308a35b0913edb0419e2,69bcaea5390b587b8b8742dd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.29,475.59,0,[],[],0,[],[],1,[3.300999999999931],[3.300999999999931],0,[],[],,,,,,,
,078,2026-03-19_22h32.58.406,explain2,2025.1.1,Win32,60.0240096,675e4fba8296e430d8df89ea,69bc308a35b0913edb0419e2,69bcaea5390b587b8b8742dd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.59,483.956,,1,[7.3659999999999854],[7.3659999999999854],
,078,2026-03-19_22h32.58.406,explain2,2025.1.1,Win32,60.0240096,675e4fba8296e430d8df89ea,69bc308a35b0913edb0419e2,69bcaea5390b587b8b8742dd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,complete
