consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,brightness,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,003,2026-03-05_18h07.10.988,explain2,2025.1.1,Win32,120.4819277,694c48d7d9bbbd0aa40e8ba7,69a9bda61d47b7a3311bd545,69aa0b9ec05072ce794f63ff,,,,,,,,,,,,,,,,,,349.2389,366.3217,1,[14.087399999976185],[14.087399999976185],"color, rounded toes, size",366.322,366.8196,0,14,14,14,1,F,Y,L,Y_F_L.png,training,2,15,9,high,feet,color,F,C,Y,G,3,9_score.png,"Resources/G_F_L.png,Resources/Y_C_D.png,Resources/G_C_L.png,Resources/Y_C_L.png,Resources/Y_F_L.png,Resources/G_C_D.png,Resources/Y_F_D.png,Resources/G_F_D.png","high,low,low,low,high,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,003,2026-03-05_18h07.10.988,explain2,2025.1.1,Win32,120.4819277,694c48d7d9bbbd0aa40e8ba7,69a9bda61d47b7a3311bd545,69aa0b9ec05072ce794f63ff,,,,,,,,,,,,,,,,,,366.8229,381.308,1,[11.492900000035775],[11.492900000035775],"green,rounded toes",381.3081,381.8147,0,15,15,15,1,F,G,D,G_F_D.png,training,2,16,7,high,feet,color,F,C,Y,G,3,7_score.png,"Resources/G_F_L.png,Resources/Y_C_D.png,Resources/G_C_L.png,Resources/Y_C_L.png,Resources/Y_F_L.png,Resources/G_C_D.png,Resources/Y_F_D.png,Resources/G_F_D.png","high,low,low,low,high,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,003,2026-03-05_18h07.10.988,explain2,2025.1.1,Win32,120.4819277,694c48d7d9bbbd0aa40e8ba7,69a9bda61d47b7a3311bd545,69aa0b9ec05072ce794f63ff,,,,,,,,,,,,,,,,,,381.8158,394.9069,1,[10.093399999976157],[10.093399999976157],"size, rounded toes",394.9071,395.4052,0,16,16,16,1,F,Y,D,Y_F_D.png,training,3,17,9,high,feet,color,F,C,Y,G,3,9_score.png,"Resources/G_F_L.png,Resources/Y_C_D.png,Resources/G_C_L.png,Resources/Y_C_L.png,Resources/Y_F_L.png,Resources/G_C_D.png,Resources/Y_F_D.png,Resources/G_F_D.png","high,low,low,low,high,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,003,2026-03-05_18h07.10.988,explain2,2025.1.1,Win32,120.4819277,694c48d7d9bbbd0aa40e8ba7,69a9bda61d47b7a3311bd545,69aa0b9ec05072ce794f63ff,,,,,,,,,,,,,,,,,,395.4064,422.6408,1,[24.238800000011906],[24.238900000035756],"pointed toes,size",422.6409,423.1378,0,17,17,17,1,C,G,D,G_C_D.png,training,3,18,5,low,feet,color,F,C,Y,G,3,5_score.png,"Resources/G_F_L.png,Resources/Y_C_D.png,Resources/G_C_L.png,Resources/Y_C_L.png,Resources/Y_F_L.png,Resources/G_C_D.png,Resources/Y_F_D.png,Resources/G_F_D.png","high,low,low,low,high,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,003,2026-03-05_18h07.10.988,explain2,2025.1.1,Win32,120.4819277,694c48d7d9bbbd0aa40e8ba7,69a9bda61d47b7a3311bd545,69aa0b9ec05072ce794f63ff,,,,,,,,,,,,,,,,,,423.1405,441.5821,1,[15.44760000002384],[15.44769999998806],"pointed toes, color,size",441.5823,442.0785,0,18,18,18,1,C,Y,D,Y_C_D.png,training,3,19,3,low,feet,color,F,C,Y,G,3,3_score.png,"Resources/G_F_L.png,Resources/Y_C_D.png,Resources/G_C_L.png,Resources/Y_C_L.png,Resources/Y_F_L.png,Resources/G_C_D.png,Resources/Y_F_D.png,Resources/G_F_D.png","high,low,low,low,high,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,003,2026-03-05_18h07.10.988,explain2,2025.1.1,Win32,120.4819277,694c48d7d9bbbd0aa40e8ba7,69a9bda61d47b7a3311bd545,69aa0b9ec05072ce794f63ff,,,,,,,,,,,,,,,,,,442.0816,459.2646,1,[14.19139999997617],[14.19139999997617],"rounded toes, color, size",459.2646,459.7631,0,19,19,19,1,F,G,D,G_F_D.png,training,3,20,8,high,feet,color,F,C,Y,G,3,8_score.png,"Resources/G_F_L.png,Resources/Y_C_D.png,Resources/G_C_L.png,Resources/Y_C_L.png,Resources/Y_F_L.png,Resources/G_C_D.png,Resources/Y_F_D.png,Resources/G_F_D.png","high,low,low,low,high,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,003,2026-03-05_18h07.10.988,explain2,2025.1.1,Win32,120.4819277,694c48d7d9bbbd0aa40e8ba7,69a9bda61d47b7a3311bd545,69aa0b9ec05072ce794f63ff,,,,,,,,,,,,,,,,,,459.7665,473.1625,1,[10.402500000000032],[10.402600000023824],"color, pointed toes",473.1625,473.6577,0,20,20,20,1,C,G,L,G_C_L.png,training,3,21,2,low,feet,color,F,C,Y,G,3,2_score.png,"Resources/G_F_L.png,Resources/Y_C_D.png,Resources/G_C_L.png,Resources/Y_C_L.png,Resources/Y_F_L.png,Resources/G_C_D.png,Resources/Y_F_D.png,Resources/G_F_D.png","high,low,low,low,high,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,003,2026-03-05_18h07.10.988,explain2,2025.1.1,Win32,120.4819277,694c48d7d9bbbd0aa40e8ba7,69a9bda61d47b7a3311bd545,69aa0b9ec05072ce794f63ff,,,,,,,,,,,,,,,,,,473.6598,488.9572,1,[12.302900000035777],[12.302900000035777],rounded toes,488.9578,489.4523,0,21,21,21,1,F,G,L,G_F_L.png,training,3,22,7,high,feet,color,F,C,Y,G,3,7_score.png,"Resources/G_F_L.png,Resources/Y_C_D.png,Resources/G_C_L.png,Resources/Y_C_L.png,Resources/Y_F_L.png,Resources/G_C_D.png,Resources/Y_F_D.png,Resources/G_F_D.png","high,low,low,low,high,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,003,2026-03-05_18h07.10.988,explain2,2025.1.1,Win32,120.4819277,694c48d7d9bbbd0aa40e8ba7,69a9bda61d47b7a3311bd545,69aa0b9ec05072ce794f63ff,,,,,,,,,,,,,,,,,,489.4561,503.3087,1,[10.860000000000014],[10.860000000000014],"color, pointed toes",503.3088,503.8065,0,22,22,22,1,C,Y,L,Y_C_L.png,training,3,23,3,low,feet,color,F,C,Y,G,3,3_score.png,"Resources/G_F_L.png,Resources/Y_C_D.png,Resources/G_C_L.png,Resources/Y_C_L.png,Resources/Y_F_L.png,Resources/G_C_D.png,Resources/Y_F_D.png,Resources/G_F_D.png","high,low,low,low,high,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,003,2026-03-05_18h07.10.988,explain2,2025.1.1,Win32,120.4819277,694c48d7d9bbbd0aa40e8ba7,69a9bda61d47b7a3311bd545,69aa0b9ec05072ce794f63ff,,,,,,,,,,,,,,,,,,503.8075,521.7873,1,[14.982199999988097],[14.982199999988097],"color, rounded toes,size",521.7874,522.2856,0,23,23,23,1,F,Y,L,Y_F_L.png,training,3,24,10,high,feet,color,F,C,Y,G,3,10_score.png,"Resources/G_F_L.png,Resources/Y_C_D.png,Resources/G_C_L.png,Resources/Y_C_L.png,Resources/Y_F_L.png,Resources/G_C_D.png,Resources/Y_F_D.png,Resources/G_F_D.png","high,low,low,low,high,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,003,2026-03-05_18h07.10.988,explain2,2025.1.1,Win32,120.4819277,694c48d7d9bbbd0aa40e8ba7,69a9bda61d47b7a3311bd545,69aa0b9ec05072ce794f63ff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.2862,530.5626,1,[5.282299999952329],[5.282299999952329],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,003,2026-03-05_18h07.10.988,explain2,2025.1.1,Win32,120.4819277,694c48d7d9bbbd0aa40e8ba7,69a9bda61d47b7a3311bd545,69aa0b9ec05072ce794f63ff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,Y,L,Y_F_L.png,training,1,1,6,high,feet,color,F,C,Y,G,3,6_score.png,"Resources/G_F_L.png,Resources/Y_C_D.png,Resources/G_C_L.png,Resources/Y_C_L.png,Resources/Y_F_L.png,Resources/G_C_D.png,Resources/Y_F_D.png,Resources/G_F_D.png","high,low,low,low,high,low,high,high",,,,,,530.5759,564.6925,"[6,5,7,5,7,4,8,9]",1,[1.7746000000238382],[1.7746000000238382],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,003,2026-03-05_18h07.10.988,explain2,2025.1.1,Win32,120.4819277,694c48d7d9bbbd0aa40e8ba7,69a9bda61d47b7a3311bd545,69aa0b9ec05072ce794f63ff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.6997,613.8764,3,28.5572,Yes,20.617, Dark, Dark,47.1116,1,[2.0708999999761772],[2.0708999999761772],0,0,0,2,1,bright,"Reptiles varied in whether they exhibited a LIGHT or DARK version of their color. Did being LIGHT or DARK make a difference to fertility? If you did not notice this feature until now, or believe it did not make a difference to fertility, please hit no and proceed.",Did brightness matter to the fertility of reptiles?,"Light, Dark",LightvDark.png,,,,,,,,,,,,,,,,,,,,,
