consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,color,brightness,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,016,2026-03-05_17h23.00.762,explain2,2025.1.1,MacIntel,58.82352941,64ec1d84372b0dbb94589054,69a9bda61d47b7a3311bd545,69aa104056a15c486878c681,,,,,,,,,,,,,,,,,,70.639,81.602,1,[7.9680000000000035],[7.9680000000000035],it is orange but not dark orange? and has spots,81.603,82.101,0,5,5,5,1,F,Y,L,Y_F_L.png,training,1,6,5,high,color,feet,Y,G,C,F,16,5_score.png,"Resources/G_C_L.png,Resources/G_C_D.png,Resources/Y_F_L.png,Resources/Y_C_L.png,Resources/Y_F_D.png,Resources/Y_C_D.png,Resources/G_F_D.png,Resources/G_F_L.png","low,low,high,high,high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,016,2026-03-05_17h23.00.762,explain2,2025.1.1,MacIntel,58.82352941,64ec1d84372b0dbb94589054,69a9bda61d47b7a3311bd545,69aa104056a15c486878c681,,,,,,,,,,,,,,,,,,82.105,90.169,1,[5.067000000000007],[5.067000000000007],"it is red, so is a warmer color",90.169,90.668,0,6,6,6,1,F,Y,D,Y_F_D.png,training,1,7,8,high,color,feet,Y,G,C,F,16,8_score.png,"Resources/G_C_L.png,Resources/G_C_D.png,Resources/Y_F_L.png,Resources/Y_C_L.png,Resources/Y_F_D.png,Resources/Y_C_D.png,Resources/G_F_D.png,Resources/G_F_L.png","low,low,high,high,high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,016,2026-03-05_17h23.00.762,explain2,2025.1.1,MacIntel,58.82352941,64ec1d84372b0dbb94589054,69a9bda61d47b7a3311bd545,69aa104056a15c486878c681,,,,,,,,,,,,,,,,,,90.671,97.402,1,[3.7339999999999947],[3.7339999999999947],it is a cool color,97.402,97.901,0,7,7,7,1,F,G,L,G_F_L.png,training,1,8,4,low,color,feet,Y,G,C,F,16,4_score.png,"Resources/G_C_L.png,Resources/G_C_D.png,Resources/Y_F_L.png,Resources/Y_C_L.png,Resources/Y_F_D.png,Resources/Y_C_D.png,Resources/G_F_D.png,Resources/G_F_L.png","low,low,high,high,high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,016,2026-03-05_17h23.00.762,explain2,2025.1.1,MacIntel,58.82352941,64ec1d84372b0dbb94589054,69a9bda61d47b7a3311bd545,69aa104056a15c486878c681,,,,,,,,,,,,,,,,,,97.905,103.919,1,[3.01700000000001],[3.01700000000001],it is a wamm color,103.919,104.418,0,8,8,8,1,C,Y,L,Y_C_L.png,training,2,9,6,high,color,feet,Y,G,C,F,16,6_score.png,"Resources/G_C_L.png,Resources/G_C_D.png,Resources/Y_F_L.png,Resources/Y_C_L.png,Resources/Y_F_D.png,Resources/Y_C_D.png,Resources/G_F_D.png,Resources/G_F_L.png","low,low,high,high,high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,016,2026-03-05_17h23.00.762,explain2,2025.1.1,MacIntel,58.82352941,64ec1d84372b0dbb94589054,69a9bda61d47b7a3311bd545,69aa104056a15c486878c681,,,,,,,,,,,,,,,,,,104.42,114.219,1,[6.8019999999999925],[6.8019999999999925],"it is a very cool color, closest to the bottom",114.22,114.718,0,9,9,9,1,C,G,D,G_C_D.png,training,2,10,2,low,color,feet,Y,G,C,F,16,2_score.png,"Resources/G_C_L.png,Resources/G_C_D.png,Resources/Y_F_L.png,Resources/Y_C_L.png,Resources/Y_F_D.png,Resources/Y_C_D.png,Resources/G_F_D.png,Resources/G_F_L.png","low,low,high,high,high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,016,2026-03-05_17h23.00.762,explain2,2025.1.1,MacIntel,58.82352941,64ec1d84372b0dbb94589054,69a9bda61d47b7a3311bd545,69aa104056a15c486878c681,,,,,,,,,,,,,,,,,,114.722,126.352,1,[8.633999999999986],[8.633999999999986],it is a very warm color,126.352,126.85,0,10,10,10,1,F,Y,D,Y_F_D.png,training,2,11,7,high,color,feet,Y,G,C,F,16,7_score.png,"Resources/G_C_L.png,Resources/G_C_D.png,Resources/Y_F_L.png,Resources/Y_C_L.png,Resources/Y_F_D.png,Resources/Y_C_D.png,Resources/G_F_D.png,Resources/G_F_L.png","low,low,high,high,high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,016,2026-03-05_17h23.00.762,explain2,2025.1.1,MacIntel,58.82352941,64ec1d84372b0dbb94589054,69a9bda61d47b7a3311bd545,69aa104056a15c486878c681,,,,,,,,,,,,,,,,,,126.854,135.485,1,[5.6340000000000146],[5.6340000000000146],it is a cool color,135.486,135.984,0,11,11,11,1,C,G,L,G_C_L.png,training,2,12,4,low,color,feet,Y,G,C,F,16,4_score.png,"Resources/G_C_L.png,Resources/G_C_D.png,Resources/Y_F_L.png,Resources/Y_C_L.png,Resources/Y_F_D.png,Resources/Y_C_D.png,Resources/G_F_D.png,Resources/G_F_L.png","low,low,high,high,high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,016,2026-03-05_17h23.00.762,explain2,2025.1.1,MacIntel,58.82352941,64ec1d84372b0dbb94589054,69a9bda61d47b7a3311bd545,69aa104056a15c486878c681,,,,,,,,,,,,,,,,,,135.987,142.77,1,[3.787000000000006],[3.787000000000006],it is a warm color and has round toes,142.771,143.267,0,12,12,12,1,F,Y,L,Y_F_L.png,training,2,13,8,high,color,feet,Y,G,C,F,16,8_score.png,"Resources/G_C_L.png,Resources/G_C_D.png,Resources/Y_F_L.png,Resources/Y_C_L.png,Resources/Y_F_D.png,Resources/Y_C_D.png,Resources/G_F_D.png,Resources/G_F_L.png","low,low,high,high,high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,016,2026-03-05_17h23.00.762,explain2,2025.1.1,MacIntel,58.82352941,64ec1d84372b0dbb94589054,69a9bda61d47b7a3311bd545,69aa104056a15c486878c681,,,,,,,,,,,,,,,,,,143.271,152.668,1,[6.400000000000006],[6.400000000000006],it is a very cool color,152.669,153.167,0,13,13,13,1,F,G,D,G_F_D.png,training,2,14,1,low,color,feet,Y,G,C,F,16,1_score.png,"Resources/G_C_L.png,Resources/G_C_D.png,Resources/Y_F_L.png,Resources/Y_C_L.png,Resources/Y_F_D.png,Resources/Y_C_D.png,Resources/G_F_D.png,Resources/G_F_L.png","low,low,high,high,high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,016,2026-03-05_17h23.00.762,explain2,2025.1.1,MacIntel,58.82352941,64ec1d84372b0dbb94589054,69a9bda61d47b7a3311bd545,69aa104056a15c486878c681,,,,,,,,,,,,,,,,,,153.17,160.619,1,[4.450999999999993],[4.450999999999993],it is a very warm color with sharp toes,160.62,161.118,0,14,14,14,1,C,Y,D,Y_C_D.png,training,2,15,10,high,color,feet,Y,G,C,F,16,10_score.png,"Resources/G_C_L.png,Resources/G_C_D.png,Resources/Y_F_L.png,Resources/Y_C_L.png,Resources/Y_F_D.png,Resources/Y_C_D.png,Resources/G_F_D.png,Resources/G_F_L.png","low,low,high,high,high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,016,2026-03-05_17h23.00.762,explain2,2025.1.1,MacIntel,58.82352941,64ec1d84372b0dbb94589054,69a9bda61d47b7a3311bd545,69aa104056a15c486878c681,,,,,,,,,,,,,,,,,,161.123,171.369,1,[7.251000000000005],[7.251000000000005],it is a cooler color with round toes,171.369,171.867,0,15,15,15,1,F,G,L,G_F_L.png,training,2,16,4,low,color,feet,Y,G,C,F,16,4_score.png,"Resources/G_C_L.png,Resources/G_C_D.png,Resources/Y_F_L.png,Resources/Y_C_L.png,Resources/Y_F_D.png,Resources/Y_C_D.png,Resources/G_F_D.png,Resources/G_F_L.png","low,low,high,high,high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,016,2026-03-05_17h23.00.762,explain2,2025.1.1,MacIntel,58.82352941,64ec1d84372b0dbb94589054,69a9bda61d47b7a3311bd545,69aa104056a15c486878c681,,,,,,,,,,,,,,,,,,171.872,182.801,1,[7.934999999999974],[7.934999999999974],it is a warm color with sharp toes,182.802,183.301,0,16,16,16,1,C,Y,D,Y_C_D.png,training,3,17,8,high,color,feet,Y,G,C,F,16,8_score.png,"Resources/G_C_L.png,Resources/G_C_D.png,Resources/Y_F_L.png,Resources/Y_C_L.png,Resources/Y_F_D.png,Resources/Y_C_D.png,Resources/G_F_D.png,Resources/G_F_L.png","low,low,high,high,high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,016,2026-03-05_17h23.00.762,explain2,2025.1.1,MacIntel,58.82352941,64ec1d84372b0dbb94589054,69a9bda61d47b7a3311bd545,69aa104056a15c486878c681,,,,,,,,,,,,,,,,,,183.305,188.384,1,[2.084000000000003],[2.084000000000003],"cool color, round toes",188.385,188.884,0,17,17,17,1,F,G,D,G_F_D.png,training,3,18,5,low,color,feet,Y,G,C,F,16,5_score.png,"Resources/G_C_L.png,Resources/G_C_D.png,Resources/Y_F_L.png,Resources/Y_C_L.png,Resources/Y_F_D.png,Resources/Y_C_D.png,Resources/G_F_D.png,Resources/G_F_L.png","low,low,high,high,high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,016,2026-03-05_17h23.00.762,explain2,2025.1.1,MacIntel,58.82352941,64ec1d84372b0dbb94589054,69a9bda61d47b7a3311bd545,69aa104056a15c486878c681,,,,,,,,,,,,,,,,,,188.888,196.035,1,[4.149999999999977],[4.149999999999977],"medium-warm color, round toes (lower)",196.036,196.535,0,18,18,18,1,F,Y,L,Y_F_L.png,training,3,19,5,high,color,feet,Y,G,C,F,16,5_score.png,"Resources/G_C_L.png,Resources/G_C_D.png,Resources/Y_F_L.png,Resources/Y_C_L.png,Resources/Y_F_D.png,Resources/Y_C_D.png,Resources/G_F_D.png,Resources/G_F_L.png","low,low,high,high,high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,016,2026-03-05_17h23.00.762,explain2,2025.1.1,MacIntel,58.82352941,64ec1d84372b0dbb94589054,69a9bda61d47b7a3311bd545,69aa104056a15c486878c681,,,,,,,,,,,,,,,,,,196.538,208.035,1,[8.5],[8.5],"cool color so lower fertility, but sharp toes make it higher",208.036,208.534,0,19,19,19,1,C,G,D,G_C_D.png,training,3,20,6,low,color,feet,Y,G,C,F,16,6_score.png,"Resources/G_C_L.png,Resources/G_C_D.png,Resources/Y_F_L.png,Resources/Y_C_L.png,Resources/Y_F_D.png,Resources/Y_C_D.png,Resources/G_F_D.png,Resources/G_F_L.png","low,low,high,high,high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,016,2026-03-05_17h23.00.762,explain2,2025.1.1,MacIntel,58.82352941,64ec1d84372b0dbb94589054,69a9bda61d47b7a3311bd545,69aa104056a15c486878c681,,,,,,,,,,,,,,,,,,208.538,221.601,1,[10.067000000000007],[10.067000000000007],cool tone color but sharp toes help increase fertility,221.601,222.101,0,20,20,20,1,C,G,L,G_C_L.png,training,3,21,4,low,color,feet,Y,G,C,F,16,4_score.png,"Resources/G_C_L.png,Resources/G_C_D.png,Resources/Y_F_L.png,Resources/Y_C_L.png,Resources/Y_F_D.png,Resources/Y_C_D.png,Resources/G_F_D.png,Resources/G_F_L.png","low,low,high,high,high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,016,2026-03-05_17h23.00.762,explain2,2025.1.1,MacIntel,58.82352941,64ec1d84372b0dbb94589054,69a9bda61d47b7a3311bd545,69aa104056a15c486878c681,,,,,,,,,,,,,,,,,,222.104,239.368,1,[14.266999999999996],[14.266999999999996],warm color makes it more fertile but round toes are a disadvantage ,239.368,239.867,0,21,21,21,1,F,Y,D,Y_F_D.png,training,3,22,6,high,color,feet,Y,G,C,F,16,6_score.png,"Resources/G_C_L.png,Resources/G_C_D.png,Resources/Y_F_L.png,Resources/Y_C_L.png,Resources/Y_F_D.png,Resources/Y_C_D.png,Resources/G_F_D.png,Resources/G_F_L.png","low,low,high,high,high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,016,2026-03-05_17h23.00.762,explain2,2025.1.1,MacIntel,58.82352941,64ec1d84372b0dbb94589054,69a9bda61d47b7a3311bd545,69aa104056a15c486878c681,,,,,,,,,,,,,,,,,,239.871,246.285,1,[3.41700000000003],[3.41700000000003],round toes and cool color,246.286,246.784,0,22,22,22,1,F,G,L,G_F_L.png,training,3,23,4,low,color,feet,Y,G,C,F,16,4_score.png,"Resources/G_C_L.png,Resources/G_C_D.png,Resources/Y_F_L.png,Resources/Y_C_L.png,Resources/Y_F_D.png,Resources/Y_C_D.png,Resources/G_F_D.png,Resources/G_F_L.png","low,low,high,high,high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,016,2026-03-05_17h23.00.762,explain2,2025.1.1,MacIntel,58.82352941,64ec1d84372b0dbb94589054,69a9bda61d47b7a3311bd545,69aa104056a15c486878c681,,,,,,,,,,,,,,,,,,246.788,254.635,1,[4.849999999999966],[4.849999999999966],sharp toes and warm color makes it more fertile,254.636,255.134,0,23,23,23,1,C,Y,L,Y_C_L.png,training,3,24,7,high,color,feet,Y,G,C,F,16,7_score.png,"Resources/G_C_L.png,Resources/G_C_D.png,Resources/Y_F_L.png,Resources/Y_C_L.png,Resources/Y_F_D.png,Resources/Y_C_D.png,Resources/G_F_D.png,Resources/G_F_L.png","low,low,high,high,high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,016,2026-03-05_17h23.00.762,explain2,2025.1.1,MacIntel,58.82352941,64ec1d84372b0dbb94589054,69a9bda61d47b7a3311bd545,69aa104056a15c486878c681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.142,259.168,1,[1.0330000000000155],[1.0330000000000155],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,016,2026-03-05_17h23.00.762,explain2,2025.1.1,MacIntel,58.82352941,64ec1d84372b0dbb94589054,69a9bda61d47b7a3311bd545,69aa104056a15c486878c681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Y,D,Y_C_D.png,training,1,1,9,high,color,feet,Y,G,C,F,16,9_score.png,"Resources/G_C_L.png,Resources/G_C_D.png,Resources/Y_F_L.png,Resources/Y_C_L.png,Resources/Y_F_D.png,Resources/Y_C_D.png,Resources/G_F_D.png,Resources/G_F_L.png","low,low,high,high,high,high,low,low",,,,,,259.188,295.352,"[4,5,5,8,6,9,3,3]",1,[3.966000000000008],[3.966000000000008],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,016,2026-03-05_17h23.00.762,explain2,2025.1.1,MacIntel,58.82352941,64ec1d84372b0dbb94589054,69a9bda61d47b7a3311bd545,69aa104056a15c486878c681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.357,311.535,5,15.366,Yes,9.117, Red, Red,12.9,1,[0.8170000000000073],[0.8170000000000073],0,0,0,0,1,color,"Reptiles varied in whether they were GREEN or RED. Did being GREEN or RED make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did color matter to the fertility of reptiles?,"Green, Red",RedvGreen.png,,,,,,,,,,,,,,,,,,,,,
,016,2026-03-05_17h23.00.762,explain2,2025.1.1,MacIntel,58.82352941,64ec1d84372b0dbb94589054,69a9bda61d47b7a3311bd545,69aa104056a15c486878c681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.545,324.868,3,12.281,Yes,8.497, Dark,1,10.947,1,[1.0500000000000114],[1.0500000000000114],0,1,1,2,1,bright,"Reptiles varied in whether they exhibited a LIGHT or DARK version of their color. Did being LIGHT or DARK make a difference to fertility? If you did not notice this feature until now, or believe it did not make a difference to fertility, please hit no and proceed.",Did brightness matter to the fertility of reptiles?,"Light, Dark",LightvDark.png,,,,,,,,,,,,,,,,,,,,,
